bar_time,ticks_in_bar,open,high,low,idx_high,idx_low,order,running_hash
2026.07.09 11:20:00,1464,1.14373,1.14378,1.14337,59,814,HIGH_FIRST,18183672963269624350
2026.07.09 11:25:00,1352,1.14361,1.14371,1.14342,758,301,LOW_FIRST,13095228019468260128
2026.07.09 11:30:00,1459,1.14365,1.14373,1.14337,287,1291,HIGH_FIRST,239555478266279267
2026.07.09 11:35:00,1209,1.14345,1.14358,1.14332,672,1044,HIGH_FIRST,12666879685140899854
2026.07.09 11:40:00,1247,1.14337,1.14337,1.14311,0,945,HIGH_FIRST,2263347067419920307
2026.07.09 11:45:00,1245,1.14322,1.14328,1.14290,80,663,HIGH_FIRST,14886494614530359322
2026.07.09 11:50:00,1152,1.14293,1.14307,1.14282,1104,974,LOW_FIRST,11150341235434279648
2026.07.09 11:55:00,1620,1.14304,1.14308,1.14250,19,1243,HIGH_FIRST,2535984286018092254
2026.07.09 12:00:00,1339,1.14266,1.14287,1.14264,1047,3,LOW_FIRST,2816335722909627899
2026.07.09 12:05:00,1401,1.14277,1.14280,1.14242,85,670,HIGH_FIRST,13959807845764189002
2026.07.09 12:10:00,1200,1.14247,1.14269,1.14237,737,92,LOW_FIRST,12445411112983251036
2026.07.09 12:15:00,841,1.14260,1.14276,1.14252,614,60,LOW_FIRST,989727138021630208
2026.07.09 12:20:00,1033,1.14263,1.14285,1.14260,499,1021,HIGH_FIRST,14103773495073339644
2026.07.09 12:25:00,1233,1.14263,1.14282,1.14248,813,684,LOW_FIRST,11099910423684448619
2026.07.09 12:30:00,1176,1.14273,1.14278,1.14250,13,704,HIGH_FIRST,5011006963991626439
2026.07.09 12:35:00,1088,1.14255,1.14275,1.14252,544,4,LOW_FIRST,17931365116225613172
2026.07.09 12:40:00,1591,1.14270,1.14277,1.14236,197,484,HIGH_FIRST,4940446840928897415
2026.07.09 12:45:00,1007,1.14262,1.14278,1.14251,942,105,LOW_FIRST,2031310293376797060
2026.07.09 12:50:00,939,1.14273,1.14297,1.14272,936,3,LOW_FIRST,13818799626694129481
2026.07.09 12:55:00,1156,1.14294,1.14316,1.14288,836,138,LOW_FIRST,1303125576795847333
2026.07.09 13:00:00,1005,1.14308,1.14312,1.14280,35,773,HIGH_FIRST,3141965550738894698
2026.07.09 13:05:00,921,1.14292,1.14296,1.14272,286,418,HIGH_FIRST,13128105846415615798
2026.07.09 13:10:00,1182,1.14289,1.14297,1.14281,329,694,HIGH_FIRST,14241301412912475253
2026.07.09 13:15:00,1135,1.14292,1.14303,1.14273,575,1114,HIGH_FIRST,12623145057475864540
2026.07.09 13:20:00,781,1.14278,1.14287,1.14268,424,653,HIGH_FIRST,17435624482380519793
2026.07.09 13:25:00,847,1.14270,1.14276,1.14262,745,341,LOW_FIRST,15743654065370934232
2026.07.09 13:30:00,1184,1.14270,1.14296,1.14261,1168,148,LOW_FIRST,779430955828925306
2026.07.09 13:35:00,981,1.14294,1.14318,1.14287,426,976,HIGH_FIRST,5660261613903653105
2026.07.09 13:40:00,755,1.14287,1.14290,1.14269,16,622,HIGH_FIRST,5946999159699379895
2026.07.09 13:45:00,1127,1.14274,1.14286,1.14265,753,64,LOW_FIRST,7865388006829407092
2026.07.09 13:50:00,1976,1.14280,1.14281,1.14211,4,878,HIGH_FIRST,14628243818425486587
2026.07.09 13:55:00,1955,1.14238,1.14240,1.14203,7,1074,HIGH_FIRST,5755481939755305434
2026.07.09 14:00:00,1907,1.14234,1.14248,1.14220,1509,57,LOW_FIRST,4729062918894759429
2026.07.09 14:05:00,1556,1.14234,1.14243,1.14220,138,746,HIGH_FIRST,7762657458756714819
2026.07.09 14:10:00,1334,1.14241,1.14259,1.14234,1318,132,LOW_FIRST,4177303366446258037
2026.07.09 14:15:00,949,1.14258,1.14266,1.14245,143,731,HIGH_FIRST,13197939775937743965
2026.07.09 14:20:00,984,1.14249,1.14255,1.14235,109,490,HIGH_FIRST,2438944492026834351
2026.07.09 14:25:00,902,1.14242,1.14253,1.14231,718,859,HIGH_FIRST,3316759272766619728
2026.07.09 14:30:00,1063,1.14235,1.14259,1.14220,986,214,LOW_FIRST,1154397506138764775
2026.07.09 14:35:00,1003,1.14258,1.14267,1.14245,986,238,LOW_FIRST,15318712178236135013
2026.07.09 14:40:00,1038,1.14266,1.14269,1.14252,532,1036,HIGH_FIRST,14453630523263097107
2026.07.09 14:45:00,1311,1.14257,1.14276,1.14249,548,940,HIGH_FIRST,2369117986821860706
2026.07.09 14:50:00,1281,1.14263,1.14299,1.14249,1278,86,LOW_FIRST,15129582868802512364
2026.07.09 14:55:00,1164,1.14297,1.14301,1.14282,715,248,LOW_FIRST,9208178213805820798
2026.07.09 15:00:00,1514,1.14297,1.14331,1.14297,996,0,LOW_FIRST,7550389632929821982
2026.07.09 15:05:00,1588,1.14320,1.14354,1.14304,1177,315,LOW_FIRST,17909895688385194401
2026.07.09 15:10:00,1505,1.14345,1.14361,1.14329,544,1406,HIGH_FIRST,2154945636088821615
2026.07.09 15:15:00,1240,1.14340,1.14352,1.14337,250,47,LOW_FIRST,13273024247011549286
2026.07.09 15:20:00,1333,1.14347,1.14347,1.14314,0,1310,HIGH_FIRST,2716725817545803362
2026.07.09 15:25:00,1040,1.14322,1.14331,1.14310,370,701,HIGH_FIRST,7616001235951270745
2026.07.09 15:30:00,1301,1.14328,1.14355,1.14317,512,1116,HIGH_FIRST,1326787236185563269
2026.07.09 15:35:00,1294,1.14330,1.14332,1.14297,8,1178,HIGH_FIRST,17400989696320201319
2026.07.09 15:40:00,1577,1.14300,1.14314,1.14268,99,1349,HIGH_FIRST,10132499015020603294
2026.07.09 15:45:00,1368,1.14284,1.14284,1.14256,0,1042,HIGH_FIRST,2630046013211316378
2026.07.09 15:50:00,1715,1.14268,1.14286,1.14248,774,1177,HIGH_FIRST,7745213563504187947
2026.07.09 15:55:00,1700,1.14255,1.14278,1.14226,506,1307,HIGH_FIRST,15899923819505815841
2026.07.09 16:00:00,1611,1.14249,1.14271,1.14238,1043,99,LOW_FIRST,438326166274412625
2026.07.09 16:05:00,1323,1.14263,1.14307,1.14255,1055,101,LOW_FIRST,5668168542767413616
2026.07.09 16:10:00,1187,1.14298,1.14306,1.14278,1163,664,LOW_FIRST,8252560304212481952
2026.07.09 16:15:00,1946,1.14303,1.14368,1.14303,1064,0,LOW_FIRST,14089959430155146078
2026.07.09 16:20:00,1541,1.14327,1.14334,1.14306,1168,709,LOW_FIRST,10806114963901500028
2026.07.09 16:25:00,1591,1.14328,1.14357,1.14326,1485,744,LOW_FIRST,12506519313517144613
2026.07.09 16:30:00,2330,1.14344,1.14368,1.14315,518,1780,HIGH_FIRST,3284600312759147798
2026.07.09 16:35:00,2051,1.14328,1.14344,1.14320,1487,227,LOW_FIRST,1878598005890877091
2026.07.09 16:40:00,1794,1.14326,1.14370,1.14320,1135,35,LOW_FIRST,11421052134340188988
2026.07.09 16:45:00,1956,1.14348,1.14378,1.14334,1808,724,LOW_FIRST,2000782576339576672
2026.07.09 16:50:00,1896,1.14371,1.14386,1.14352,709,1427,HIGH_FIRST,7654056256025820848
2026.07.09 16:55:00,1395,1.14360,1.14393,1.14360,1260,0,LOW_FIRST,3022954217236858593
2026.07.09 17:00:00,2063,1.14393,1.14462,1.14391,1993,4,LOW_FIRST,764998786497761457
2026.07.09 17:05:00,2348,1.14458,1.14460,1.14398,3,2332,HIGH_FIRST,8729535793182758911
2026.07.09 17:10:00,2005,1.14402,1.14428,1.14398,913,116,LOW_FIRST,2154509499806366449
2026.07.09 17:15:00,1677,1.14410,1.14411,1.14363,6,1620,HIGH_FIRST,6444700471703403476
2026.07.09 17:20:00,1773,1.14371,1.14411,1.14368,1728,8,LOW_FIRST,17089801735342502978
2026.07.09 17:25:00,1617,1.14404,1.14406,1.14378,22,547,HIGH_FIRST,1475233854128822866
2026.07.09 17:30:00,2147,1.14391,1.14417,1.14358,2129,658,LOW_FIRST,11844195953781975248
2026.07.09 17:35:00,2159,1.14416,1.14430,1.14373,581,1992,HIGH_FIRST,1756989443768213540
2026.07.09 17:40:00,1730,1.14381,1.14382,1.14356,5,984,HIGH_FIRST,13072932394338907192
2026.07.09 17:45:00,1612,1.14366,1.14371,1.14349,202,843,HIGH_FIRST,5418428594396283520
2026.07.09 17:50:00,2578,1.14354,1.14360,1.14329,12,1065,HIGH_FIRST,9535082748757306185
2026.07.09 17:55:00,2534,1.14334,1.14343,1.14304,1882,1220,LOW_FIRST,5942242809051951394
2026.07.09 18:00:00,2182,1.14329,1.14336,1.14292,22,761,HIGH_FIRST,14288866096253939315
2026.07.09 18:05:00,1842,1.14309,1.14361,1.14308,1807,269,LOW_FIRST,7635499392829215594
2026.07.09 18:10:00,1885,1.14359,1.14362,1.14306,35,1622,HIGH_FIRST,12654662276871989715
2026.07.09 18:15:00,1544,1.14314,1.14333,1.14296,205,1330,HIGH_FIRST,11840934909564166220
2026.07.09 18:20:00,1533,1.14306,1.14317,1.14280,1415,647,LOW_FIRST,15148989454335377033
2026.07.09 18:25:00,1769,1.14310,1.14346,1.14310,709,0,LOW_FIRST,16496937433376321306
2026.07.09 18:30:00,1697,1.14332,1.14341,1.14309,225,1388,HIGH_FIRST,3124562313098823627
2026.07.09 18:35:00,1420,1.14324,1.14335,1.14312,1402,839,LOW_FIRST,16924342208633010270
2026.07.09 18:40:00,1228,1.14334,1.14376,1.14328,1228,28,LOW_FIRST,3923191656592170868
2026.07.09 18:45:00,1233,1.14376,1.14389,1.14358,399,42,LOW_FIRST,8527596037556530229
2026.07.09 18:50:00,1602,1.14371,1.14407,1.14371,665,0,LOW_FIRST,7041985140564063048
2026.07.09 18:55:00,1548,1.14400,1.14403,1.14375,28,1433,HIGH_FIRST,9405868381965647035
2026.07.09 19:00:00,1240,1.14388,1.14405,1.14386,366,615,HIGH_FIRST,7641883040691785460
2026.07.09 19:05:00,1116,1.14399,1.14403,1.14380,26,137,HIGH_FIRST,17635519902724550204
2026.07.09 19:10:00,1153,1.14392,1.14405,1.14374,1061,453,LOW_FIRST,15258630706168859634
2026.07.09 19:15:00,1175,1.14396,1.14414,1.14373,179,966,HIGH_FIRST,3848391316256341787
2026.07.09 19:20:00,779,1.14376,1.14378,1.14358,12,394,HIGH_FIRST,2005358195082021183
2026.07.09 19:25:00,902,1.14364,1.14384,1.14360,751,181,LOW_FIRST,8536660919150702013
2026.07.09 19:30:00,1005,1.14371,1.14378,1.14351,612,1001,HIGH_FIRST,2351497031803107611
2026.07.09 19:35:00,1198,1.14352,1.14399,1.14350,1135,14,LOW_FIRST,16281061586093502049
2026.07.09 19:40:00,912,1.14393,1.14407,1.14381,383,28,LOW_FIRST,9052017036949370383
2026.07.09 19:45:00,857,1.14399,1.14409,1.14394,412,376,LOW_FIRST,7375121735620562441
2026.07.09 19:50:00,788,1.14398,1.14401,1.14384,79,178,HIGH_FIRST,7040867099591639772
