bar_time,ticks_in_bar,open,high,low,idx_high,idx_low,order,running_hash
2026.07.09 22:05:00,501,1.14324,1.14331,1.14312,84,478,HIGH_FIRST,5802755851779136553
2026.07.09 22:10:00,354,1.14315,1.14317,1.14306,325,74,LOW_FIRST,15458764819057859206
2026.07.09 22:15:00,598,1.14315,1.14324,1.14312,451,316,LOW_FIRST,12745573133969325537
2026.07.09 22:20:00,406,1.14320,1.14325,1.14301,25,406,HIGH_FIRST,9445313072877202402
2026.07.09 22:25:00,467,1.14301,1.14302,1.14287,2,175,HIGH_FIRST,9937690463278860889
2026.07.09 22:30:00,663,1.14291,1.14294,1.14264,40,623,HIGH_FIRST,11793297718636325288
2026.07.09 22:35:00,828,1.14271,1.14292,1.14271,581,0,LOW_FIRST,690626560222730530
2026.07.09 22:40:00,580,1.14286,1.14292,1.14262,93,483,HIGH_FIRST,7224139759864140647
2026.07.09 22:45:00,524,1.14273,1.14277,1.14265,63,327,HIGH_FIRST,4495275156378286614
2026.07.09 22:50:00,554,1.14270,1.14277,1.14264,270,500,HIGH_FIRST,17579710587780226728
2026.07.09 22:55:00,931,1.14265,1.14285,1.14253,763,373,LOW_FIRST,15022202633790291445
2026.07.09 23:00:00,652,1.14276,1.14289,1.14272,121,46,LOW_FIRST,5183046116136241625
2026.07.09 23:05:00,424,1.14280,1.14293,1.14276,224,14,LOW_FIRST,10699795311179923254
2026.07.09 23:10:00,237,1.14292,1.14301,1.14284,217,88,LOW_FIRST,13929239684959094379
2026.07.09 23:15:00,176,1.14297,1.14303,1.14289,122,28,LOW_FIRST,8171948739223383720
2026.07.09 23:20:00,236,1.14299,1.14301,1.14280,10,80,HIGH_FIRST,16790462158788231934
2026.07.09 23:25:00,440,1.14298,1.14303,1.14284,41,398,HIGH_FIRST,4131453294959269310
2026.07.09 23:30:00,358,1.14290,1.14299,1.14287,164,8,LOW_FIRST,17797966525981210007
2026.07.09 23:35:00,314,1.14297,1.14301,1.14293,42,143,HIGH_FIRST,6900839212952230806
2026.07.09 23:40:00,315,1.14296,1.14299,1.14286,283,248,LOW_FIRST,2725799581839571440
2026.07.09 23:45:00,436,1.14297,1.14298,1.14284,2,152,HIGH_FIRST,15406089583430301482
2026.07.09 23:50:00,456,1.14292,1.14297,1.14279,439,379,LOW_FIRST,11811076461505019797
2026.07.09 23:55:00,484,1.14292,1.14304,1.14290,337,48,LOW_FIRST,4195658740764198420
