id,dir,entry,stop,risk,pl,R
1345,SELL,1.11756,1.11856,100.00,-109.00,-1.090
1346,SELL,1.11876,1.11976,100.00,100.00,1.000
1347,BUY,1.11699,1.11599,100.00,101.00,1.010
1348,SELL,1.11903,1.12003,100.00,-100.00,-1.000
1349,BUY,1.11940,1.11840,100.00,-106.70,-1.067
1350,BUY,1.11935,1.11835,100.00,-100.00,-1.000
1351,BUY,1.11746,1.11646,100.00,-100.00,-1.000
1352,BUY,1.11604,1.11504,100.00,-104.00,-1.040
1353,SELL,1.11594,1.11694,100.00,-103.00,-1.030
1354,BUY,1.11716,1.11616,100.00,-100.00,-1.000
1355,SELL,1.11667,1.11767,100.00,-100.00,-1.000
1356,SELL,1.11783,1.11883,100.00,104.00,1.040
1357,SELL,1.11573,1.11673,100.00,-109.00,-1.090
1358,BUY,1.11651,1.11551,100.00,100.00,1.000
1359,SELL,1.11751,1.11851,100.00,-100.00,-1.000
1360,BUY,1.11857,1.11757,100.00,-100.00,-1.000
1361,BUY,1.11551,1.11451,100.00,-100.00,-1.000
1362,SELL,1.11476,1.11576,100.00,104.00,1.040
1363,BUY,1.11372,1.11272,100.00,100.00,1.000
1364,BUY,1.11515,1.11415,100.00,-101.00,-1.010
1365,SELL,1.11418,1.11518,100.00,102.00,1.020
1366,BUY,1.11191,1.11091,100.00,-100.00,-1.000
1367,BUY,1.11054,1.10954,100.00,100.00,1.000
1368,SELL,1.11186,1.11286,100.00,-100.00,-1.000
1369,SELL,1.11278,1.11378,100.00,-108.00,-1.080
1370,SELL,1.11383,1.11483,100.00,100.00,1.000
1371,BUY,1.11283,1.11183,100.00,-103.00,-1.030
1372,BUY,1.11230,1.11130,100.00,-105.00,-1.050
1373,BUY,1.11134,1.11034,100.00,-104.00,-1.040
1374,BUY,1.10895,1.10795,100.00,-109.00,-1.090
1375,BUY,1.10791,1.10691,100.00,101.00,1.010
1376,SELL,1.10978,1.11078,100.00,100.00,1.000
1377,BUY,1.10914,1.10814,100.00,-105.00,-1.050
1378,BUY,1.10824,1.10724,100.00,-100.00,-1.000
1379,BUY,1.10712,1.10612,100.00,-102.00,-1.020
1380,SELL,1.10660,1.10760,100.00,101.00,1.010
1381,SELL,1.10609,1.10709,100.00,-100.00,-1.000
1382,BUY,1.10801,1.10701,100.00,-100.70,-1.007
1383,SELL,1.10840,1.10940,100.00,-100.00,-1.000
1384,BUY,1.10863,1.10763,100.00,-100.00,-1.000
1385,BUY,1.10768,1.10668,100.00,100.00,1.000
1386,SELL,1.10875,1.10975,100.00,101.00,1.010
1387,BUY,1.10773,1.10673,100.00,-104.00,-1.040
1388,BUY,1.10674,1.10574,100.00,-107.00,-1.070
1389,BUY,1.10548,1.10448,100.00,100.00,1.000
1390,SELL,1.10648,1.10748,100.00,-100.00,-1.000
1391,SELL,1.10776,1.10876,100.00,100.00,1.000
1392,BUY,1.10647,1.10547,100.00,107.00,1.070
1393,SELL,1.10766,1.10866,100.00,104.00,1.040
1394,BUY,1.10662,1.10562,100.00,102.00,1.020
1395,SELL,1.10779,1.10879,100.00,100.00,1.000
1396,BUY,1.10679,1.10579,100.00,-100.00,-1.000
1397,BUY,1.10581,1.10481,100.00,-100.00,-1.000
1398,SELL,1.10717,1.10817,100.00,100.00,1.000
1399,BUY,1.10648,1.10548,100.00,-104.70,-1.047
1400,BUY,1.10548,1.10448,100.00,100.00,1.000
1401,BUY,1.10566,1.10466,100.00,-100.00,-1.000
1402,BUY,1.10411,1.10311,100.00,100.00,1.000
1403,SELL,1.10529,1.10629,100.00,-106.00,-1.060
1404,SELL,1.10620,1.10720,100.00,104.00,1.040
1405,BUY,1.10516,1.10416,100.00,-101.00,-1.010
1406,BUY,1.10422,1.10322,100.00,100.00,1.000
1407,BUY,1.10445,1.10345,100.00,-105.00,-1.050
1408,SELL,1.10390,1.10490,100.00,-101.00,-1.010
1409,BUY,1.10482,1.10382,100.00,101.00,1.010
1410,SELL,1.10486,1.10586,100.00,-101.00,-1.010
1411,SELL,1.10576,1.10676,100.00,-101.00,-1.010
1412,SELL,1.10834,1.10934,100.00,100.00,1.000
1413,BUY,1.10713,1.10613,100.00,102.00,1.020
1414,SELL,1.10815,1.10915,100.00,-101.00,-1.010
1415,SELL,1.10917,1.11017,100.00,102.00,1.020
1416,BUY,1.10815,1.10715,100.00,-100.00,-1.000
1417,SELL,1.10877,1.10977,100.00,-100.00,-1.000
1418,SELL,1.10999,1.11099,100.00,-105.00,-1.050
1419,SELL,1.11096,1.11196,100.00,-104.00,-1.040
1420,SELL,1.11195,1.11295,100.00,111.00,1.110
1421,BUY,1.11084,1.10984,100.00,-103.00,-1.030
1422,BUY,1.10957,1.10857,100.00,101.00,1.010
1423,BUY,1.11016,1.10916,100.00,-108.00,-1.080
1424,BUY,1.10919,1.10819,100.00,-100.00,-1.000
1425,BUY,1.10823,1.10723,100.00,100.00,1.000
1426,SELL,1.11002,1.11102,100.00,-100.00,-1.000
1427,BUY,1.11108,1.11008,100.00,-100.00,-1.000
1428,BUY,1.11078,1.10978,100.00,-109.00,-1.090
1429,BUY,1.11004,1.10904,100.00,-105.00,-1.050
1430,SELL,1.11379,1.11479,100.00,100.00,1.000
1431,BUY,1.11279,1.11179,100.00,-101.00,-1.010
1432,BUY,1.11159,1.11059,100.00,-108.00,-1.080
1433,BUY,1.11022,1.10922,100.00,-100.00,-1.000
1434,BUY,1.10926,1.10826,100.00,-100.00,-1.000
1435,BUY,1.10834,1.10734,100.00,-103.00,-1.030
1436,BUY,1.10683,1.10583,100.00,100.00,1.000
1437,SELL,1.10783,1.10883,100.00,-100.00,-1.000
1438,SELL,1.10880,1.10980,100.00,-102.00,-1.020
1439,SELL,1.10976,1.11076,100.00,-101.00,-1.010
1440,SELL,1.11122,1.11222,100.00,100.00,1.000
1441,BUY,1.11022,1.10922,100.00,101.00,1.010
1442,SELL,1.11123,1.11223,100.00,-116.00,-1.160
1443,BUY,1.10976,1.10876,100.00,-100.00,-1.000
1444,SELL,1.10953,1.11053,100.00,-102.00,-1.020
1445,SELL,1.11050,1.11150,100.00,102.00,1.020
1446,BUY,1.10948,1.10848,100.00,-103.00,-1.030
1447,BUY,1.10849,1.10749,100.00,-100.00,-1.000
1448,BUY,1.10737,1.10637,100.00,101.00,1.010
1449,SELL,1.10864,1.10964,100.00,99.00,0.990
1450,BUY,1.10648,1.10548,100.00,-102.00,-1.020
1451,SELL,1.10569,1.10669,100.00,100.00,1.000
1452,SELL,1.10471,1.10571,100.00,101.00,1.010
1453,BUY,1.10365,1.10265,100.00,102.00,1.020
1454,SELL,1.10494,1.10594,100.00,101.00,1.010
1455,BUY,1.10285,1.10185,100.00,-100.00,-1.000
1456,BUY,1.10191,1.10091,100.00,100.30,1.003
1457,SELL,1.10327,1.10427,100.00,-102.00,-1.020
1458,BUY,1.10370,1.10270,100.00,100.00,1.000
1459,BUY,1.10427,1.10327,100.00,-111.00,-1.110
1460,BUY,1.10281,1.10181,100.00,-102.00,-1.020
1461,BUY,1.10182,1.10082,100.00,-100.00,-1.000
1462,BUY,1.10078,1.09978,100.00,100.00,1.000
1463,SELL,1.10178,1.10278,100.00,104.00,1.040
1464,BUY,1.10074,1.09974,100.00,100.00,1.000
1465,BUY,1.10089,1.09989,100.00,103.00,1.030
1466,SELL,1.10217,1.10317,100.00,102.00,1.020
1467,SELL,1.10187,1.10287,100.00,-101.00,-1.010
1468,SELL,1.10300,1.10400,100.00,-100.00,-1.000
1469,SELL,1.10395,1.10495,100.00,100.00,1.000
1470,BUY,1.10295,1.10195,100.00,101.00,1.010
1471,BUY,1.10345,1.10245,100.00,100.00,1.000
1472,SELL,1.10453,1.10553,100.00,101.00,1.010
1473,BUY,1.10320,1.10220,100.00,101.00,1.010
1474,SELL,1.10451,1.10551,100.00,-101.00,-1.010
1475,SELL,1.10547,1.10647,100.00,-100.00,-1.000
1476,BUY,1.10784,1.10684,100.00,-100.00,-1.000
1477,SELL,1.10868,1.10968,100.00,100.00,1.000
1478,SELL,1.10963,1.11063,100.00,101.00,1.010
1479,SELL,1.10991,1.11091,100.00,100.00,1.000
1480,BUY,1.10899,1.10799,100.00,-100.00,-1.000
1481,SELL,1.10803,1.10903,100.00,-101.00,-1.010
1482,SELL,1.11156,1.11256,100.00,-100.00,-1.000
1483,SELL,1.11285,1.11385,100.00,101.00,1.010
1484,BUY,1.11271,1.11171,100.00,-100.00,-1.000
1485,BUY,1.11213,1.11113,100.00,103.00,1.030
1486,SELL,1.11332,1.11432,100.00,-106.00,-1.060
1487,SELL,1.11436,1.11536,100.00,103.00,1.030
1488,SELL,1.11427,1.11527,100.00,101.00,1.010
1489,BUY,1.11314,1.11214,100.00,101.00,1.010
1490,BUY,1.11202,1.11102,100.00,100.30,1.003
1491,SELL,1.11250,1.11350,100.00,-100.00,-1.000
1492,BUY,1.11252,1.11152,100.00,101.00,1.010
1493,BUY,1.11308,1.11208,100.00,-100.00,-1.000
1494,BUY,1.11180,1.11080,100.00,-100.00,-1.000
1495,BUY,1.11157,1.11057,100.00,102.00,1.020
1496,SELL,1.11263,1.11363,100.00,-189.00,-1.890
1497,SELL,1.11409,1.11509,100.00,-189.00,-1.890
1498,SELL,1.11636,1.11736,100.00,-100.00,-1.000
1499,SELL,1.11690,1.11790,100.00,102.00,1.020
1500,SELL,1.11672,1.11772,100.00,-101.00,-1.010
1501,BUY,1.11709,1.11609,100.00,100.00,1.000
1502,SELL,1.11809,1.11909,100.00,102.00,1.020
1503,BUY,1.11765,1.11665,100.00,-101.00,-1.010
1504,BUY,1.11668,1.11568,100.00,-100.00,-1.000
1505,BUY,1.11553,1.11453,100.00,101.00,1.010
1506,SELL,1.11653,1.11753,100.00,105.00,1.050
1507,BUY,1.11484,1.11384,100.00,-100.00,-1.000
1508,BUY,1.11397,1.11297,100.00,-101.00,-1.010
1509,BUY,1.11301,1.11201,100.00,105.00,1.050
1510,SELL,1.11433,1.11533,100.00,101.00,1.010
1511,BUY,1.11332,1.11232,100.00,-108.00,-1.080
1512,SELL,1.11320,1.11420,100.00,103.00,1.030
1513,BUY,1.11189,1.11089,100.00,-102.00,-1.020
1514,BUY,1.11055,1.10955,100.00,102.00,1.020
1515,BUY,1.11173,1.11073,100.00,-100.00,-1.000
1516,BUY,1.10955,1.10855,100.00,-100.00,-1.000
1517,BUY,1.10886,1.10786,100.00,-100.00,-1.000
1518,BUY,1.10769,1.10669,100.00,100.00,1.000
1519,SELL,1.10911,1.11011,100.00,-100.00,-1.000
1520,SELL,1.11097,1.11197,100.00,-100.00,-1.000
1521,SELL,1.11410,1.11510,100.00,-102.00,-1.020
1522,BUY,1.11445,1.11345,100.00,100.00,1.000
1523,SELL,1.11630,1.11730,100.00,-100.00,-1.000
1524,SELL,1.11748,1.11848,100.00,101.00,1.010
1525,BUY,1.11647,1.11547,100.00,-111.00,-1.110
1526,BUY,1.11540,1.11440,100.00,-121.00,-1.210
1527,BUY,1.11456,1.11356,100.00,-101.00,-1.010
1528,BUY,1.11361,1.11261,100.00,-101.00,-1.010
1529,SELL,1.11310,1.11410,100.00,100.00,1.000
1530,BUY,1.11210,1.11110,100.00,101.00,1.010
1531,SELL,1.11311,1.11411,100.00,100.00,1.000
1532,BUY,1.11185,1.11085,100.00,100.00,1.000
1533,SELL,1.11322,1.11422,100.00,100.00,1.000
1534,BUY,1.11222,1.11122,100.00,100.00,1.000
1535,BUY,1.11271,1.11171,100.00,101.00,1.010
1536,SELL,1.11378,1.11478,100.00,-101.00,-1.010
1537,SELL,1.11562,1.11662,100.00,-101.00,-1.010
1538,SELL,1.11774,1.11874,100.00,100.00,1.000
1539,BUY,1.11674,1.11574,100.00,-100.00,-1.000
1540,BUY,1.11530,1.11430,100.00,101.00,1.010
1541,SELL,1.11638,1.11738,100.00,-100.00,-1.000
1542,BUY,1.11683,1.11583,100.00,-106.00,-1.060
1543,BUY,1.11498,1.11398,100.00,-102.00,-1.020
1544,BUY,1.11394,1.11294,100.00,103.00,1.030
1545,BUY,1.11446,1.11346,100.00,102.00,1.020
1546,SELL,1.11548,1.11648,100.00,-105.00,-1.050
1547,SELL,1.11648,1.11748,100.00,-101.00,-1.010
1548,BUY,1.11539,1.11439,100.00,-100.00,-1.000
1549,BUY,1.11433,1.11333,100.00,-153.00,-1.530
1550,BUY,1.11291,1.11191,100.00,-103.00,-1.030
1551,SELL,1.11268,1.11368,100.00,112.00,1.120
1552,BUY,1.11137,1.11037,100.00,-102.00,-1.020
1553,BUY,1.11016,1.10916,100.00,-102.00,-1.020
1554,BUY,1.10877,1.10777,100.00,100.00,1.000
1555,BUY,1.10929,1.10829,100.00,101.00,1.010
1556,SELL,1.11046,1.11146,100.00,-100.00,-1.000
1557,SELL,1.11142,1.11242,100.00,-100.00,-1.000
1558,BUY,1.11094,1.10994,100.00,101.00,1.010
1559,SELL,1.11235,1.11335,100.00,-102.00,-1.020
1560,SELL,1.11332,1.11432,100.00,103.00,1.030
1561,BUY,1.11229,1.11129,100.00,102.00,1.020
1562,SELL,1.11399,1.11499,100.00,100.00,1.000
1563,BUY,1.11257,1.11157,100.00,-100.00,-1.000
1564,SELL,1.11152,1.11252,100.00,-100.00,-1.000
1565,SELL,1.11149,1.11249,100.00,-102.00,-1.020
1566,SELL,1.11314,1.11414,100.00,-100.00,-1.000
1567,BUY,1.11307,1.11207,100.00,100.00,1.000
1568,SELL,1.11444,1.11544,100.00,102.00,1.020
1569,SELL,1.11395,1.11495,100.00,-100.00,-1.000
1570,SELL,1.11507,1.11607,100.00,-105.00,-1.050
1571,SELL,1.11607,1.11707,100.00,100.00,1.000
1572,BUY,1.11490,1.11390,100.00,100.00,1.000
1573,BUY,1.11801,1.11701,100.00,100.00,1.000
1574,SELL,1.11937,1.12037,100.00,101.00,1.010
1575,SELL,1.11882,1.11982,100.00,-102.00,-1.020
1576,SELL,1.12013,1.12113,100.00,-100.00,-1.000
1577,SELL,1.12102,1.12202,100.00,102.00,1.020
1578,BUY,1.12000,1.11900,100.00,-108.00,-1.080
1579,BUY,1.11896,1.11796,100.00,-100.00,-1.000
1580,BUY,1.11800,1.11700,100.00,-108.00,-1.080
1581,BUY,1.11675,1.11575,100.00,-109.00,-1.090
1582,BUY,1.11509,1.11409,100.00,-105.00,-1.050
1583,BUY,1.11372,1.11272,100.00,-100.00,-1.000
1584,BUY,1.11271,1.11171,100.00,102.00,1.020
1585,SELL,1.11534,1.11634,100.00,101.00,1.010
1586,BUY,1.11433,1.11333,100.00,-101.00,-1.010
1587,BUY,1.11283,1.11183,100.00,104.00,1.040
1588,SELL,1.11409,1.11509,100.00,-101.00,-1.010
1589,SELL,1.11528,1.11628,100.00,-100.00,-1.000
1590,BUY,1.11555,1.11455,100.00,-102.00,-1.020
1591,SELL,1.11505,1.11605,100.00,102.00,1.020
1592,SELL,1.11437,1.11537,100.00,-100.00,-1.000
1593,BUY,1.11464,1.11364,100.00,102.00,1.020
1594,BUY,1.11535,1.11435,100.00,-100.00,-1.000
1595,BUY,1.11362,1.11262,100.00,-102.00,-1.020
1596,BUY,1.11266,1.11166,100.00,101.00,1.010
1597,SELL,1.11367,1.11467,100.00,-101.00,-1.010
1598,SELL,1.11465,1.11565,100.00,-102.00,-1.020
1599,SELL,1.11617,1.11717,100.00,-100.00,-1.000
1600,SELL,1.11713,1.11813,100.00,-101.00,-1.010
1601,SELL,1.11858,1.11958,100.00,102.00,1.020
1602,BUY,1.11756,1.11656,100.00,-100.70,-1.007
1603,SELL,1.11699,1.11799,100.00,138.00,1.380
1604,BUY,1.11561,1.11461,100.00,-110.00,-1.100
1605,BUY,1.11427,1.11327,100.00,-108.00,-1.080
1606,BUY,1.11292,1.11192,100.00,100.00,1.000
1607,SELL,1.11425,1.11525,100.00,-100.00,-1.000
1608,SELL,1.11541,1.11641,100.00,-100.00,-1.000
1609,SELL,1.11683,1.11783,100.00,100.00,1.000
1610,SELL,1.11600,1.11700,100.00,-106.00,-1.060
1611,SELL,1.11707,1.11807,100.00,-104.00,-1.040
1612,SELL,1.11807,1.11907,100.00,-100.00,-1.000
1613,SELL,1.11912,1.12012,100.00,-100.00,-1.000
1614,BUY,1.11946,1.11846,92.00,-93.84,-1.020
1615,BUY,1.11843,1.11743,85.00,-85.00,-1.000
1616,SELL,1.11810,1.11910,77.00,-77.00,-1.000
1617,BUY,1.11788,1.11688,71.00,-75.26,-1.060
1618,BUY,1.11687,1.11587,64.00,-64.00,-1.000
1619,BUY,1.11585,1.11485,59.00,-60.18,-1.020
1620,BUY,1.11576,1.11476,54.00,54.00,1.000
1621,SELL,1.11644,1.11744,58.00,-60.32,-1.040
1622,SELL,1.11776,1.11876,53.00,-53.00,-1.000
1623,SELL,1.11945,1.12045,49.00,-49.98,-1.020
1624,SELL,1.12047,1.12147,44.00,45.76,1.040
1625,BUY,1.11918,1.11818,48.00,48.00,1.000
1626,BUY,1.11875,1.11775,52.00,-52.00,-1.000
1627,BUY,1.11738,1.11638,48.00,-48.48,-1.010
1628,BUY,1.11636,1.11536,44.00,-44.88,-1.020
1629,BUY,1.11538,1.11438,40.00,-40.40,-1.010
1630,SELL,1.11505,1.11605,37.00,-37.00,-1.000
1631,SELL,1.11645,1.11745,34.00,34.34,1.010
1632,BUY,1.11520,1.11420,37.00,-37.00,-1.000
1633,BUY,1.11416,1.11316,33.00,33.33,1.010
1634,BUY,1.11535,1.11435,36.00,-36.36,-1.010
1635,BUY,1.11438,1.11338,33.00,-33.00,-1.000
1636,BUY,1.11342,1.11242,30.00,-30.30,-1.010
1637,BUY,1.11200,1.11100,28.00,28.00,1.000
1638,SELL,1.11325,1.11425,30.00,30.30,1.010
1639,SELL,1.11310,1.11410,33.00,-33.66,-1.020
1640,BUY,1.11326,1.11226,30.00,-30.30,-1.010
1641,BUY,1.11229,1.11129,27.00,-28.89,-1.070
1642,SELL,1.11185,1.11285,25.00,25.00,1.000
1643,BUY,1.11023,1.10923,27.00,27.27,1.010
1644,SELL,1.11200,1.11300,29.00,29.29,1.010
1645,BUY,1.11099,1.10999,32.00,-32.96,-1.030
1646,BUY,1.11000,1.10900,29.00,29.29,1.010
1647,SELL,1.11130,1.11230,32.00,32.00,1.000
1648,BUY,1.10954,1.10854,34.00,-34.00,-1.000
1649,SELL,1.10918,1.11018,31.00,31.00,1.000
1650,SELL,1.10864,1.10964,34.00,34.00,1.000
1651,BUY,1.10742,1.10642,37.00,-37.00,-1.000
1652,BUY,1.10647,1.10547,34.00,38.76,1.140
1653,SELL,1.10761,1.10861,37.00,-37.00,-1.000
1654,BUY,1.10742,1.10642,34.00,-34.34,-1.010
1655,BUY,1.10646,1.10546,31.00,-31.00,-1.000
1656,BUY,1.10551,1.10451,29.00,29.29,1.010
1657,SELL,1.10676,1.10776,31.00,31.00,1.000
1658,SELL,1.10712,1.10812,34.00,-35.36,-1.040
1659,BUY,1.10775,1.10675,31.00,-31.00,-1.000
1660,BUY,1.10670,1.10570,28.00,28.56,1.020
1661,BUY,1.10665,1.10565,30.00,-30.00,-1.000
1662,BUY,1.10539,1.10439,28.00,30.24,1.080
1663,SELL,1.10647,1.10747,30.00,30.30,1.010
1664,BUY,1.10497,1.10397,33.00,-33.00,-1.000
1665,BUY,1.10363,1.10263,30.00,30.00,1.000
1666,SELL,1.10533,1.10633,33.00,32.67,0.990
1667,BUY,1.10296,1.10196,36.00,37.08,1.030
1668,BUY,1.10291,1.10191,39.00,39.00,1.000
1669,SELL,1.10420,1.10520,42.00,43.26,1.030
1670,SELL,1.10389,1.10489,46.00,46.46,1.010
1671,SELL,1.10370,1.10470,50.00,65.50,1.310
1672,BUY,1.10239,1.10139,56.00,59.36,1.060
1673,SELL,1.10320,1.10420,61.00,61.00,1.000
1674,BUY,1.10209,1.10109,66.00,-66.66,-1.010
1675,BUY,1.10111,1.10011,60.00,60.00,1.000
1676,BUY,1.10146,1.10046,66.00,66.00,1.000
1677,SELL,1.10295,1.10395,71.00,-80.94,-1.140
1678,SELL,1.10346,1.10446,64.00,64.00,1.000
1679,SELL,1.10328,1.10428,70.00,193.20,2.760
1680,BUY,1.09742,1.09642,87.00,87.00,1.000
1681,SELL,1.09842,1.09942,94.00,97.76,1.040
1682,BUY,1.09605,1.09505,100.00,103.00,1.030
1683,SELL,1.09746,1.09846,100.00,103.00,1.030
1684,BUY,1.09643,1.09543,100.00,103.00,1.030
1685,SELL,1.09746,1.09846,100.00,100.00,1.000
1686,BUY,1.09646,1.09546,100.00,-101.00,-1.010
1687,SELL,1.09662,1.09762,100.00,-100.00,-1.000
1688,SELL,1.09769,1.09869,100.00,101.00,1.010
1689,BUY,1.09644,1.09544,100.00,103.00,1.030
1690,SELL,1.09747,1.09847,100.00,100.00,1.000
1691,BUY,1.09647,1.09547,100.00,-103.00,-1.030
1692,SELL,1.09688,1.09788,100.00,-100.00,-1.000
1693,SELL,1.09846,1.09946,100.00,100.00,1.000
1694,BUY,1.09716,1.09616,100.00,100.00,1.000
1695,SELL,1.09734,1.09834,100.00,-100.00,-1.000
1696,SELL,1.09925,1.10025,100.00,100.00,1.000
1697,BUY,1.09832,1.09732,100.00,-101.00,-1.010
1698,SELL,1.09838,1.09938,100.00,101.00,1.010
1699,BUY,1.09730,1.09630,100.00,-101.00,-1.010
1700,BUY,1.09707,1.09607,100.00,99.30,0.993
1701,SELL,1.09683,1.09783,100.00,102.00,1.020
1702,SELL,1.09563,1.09663,100.00,-100.00,-1.000
1703,BUY,1.09618,1.09518,100.00,-100.00,-1.000
1704,BUY,1.09492,1.09392,100.00,102.00,1.020
1705,SELL,1.09594,1.09694,100.00,101.00,1.010
1706,BUY,1.09400,1.09300,100.00,105.00,1.050
1707,SELL,1.09521,1.09621,100.00,100.00,1.000
1708,BUY,1.09332,1.09232,100.00,-181.00,-1.810
1709,BUY,1.09197,1.09097,100.00,-118.00,-1.180
1710,BUY,1.09400,1.09300,100.00,-102.00,-1.020
1711,SELL,1.09320,1.09420,100.00,-100.00,-1.000
1712,SELL,1.09419,1.09519,100.00,100.00,1.000
1713,BUY,1.09319,1.09219,100.00,-102.00,-1.020
1714,BUY,1.09178,1.09078,100.00,103.00,1.030
1715,BUY,1.09160,1.09060,100.00,-104.00,-1.040
1716,SELL,1.09061,1.09161,100.00,-103.00,-1.030
1717,BUY,1.09349,1.09249,100.00,-101.00,-1.010
1718,SELL,1.09329,1.09429,100.00,-102.00,-1.020
1719,SELL,1.09339,1.09439,100.00,-103.00,-1.030
1720,SELL,1.09453,1.09553,100.00,101.00,1.010
1721,BUY,1.09352,1.09252,100.00,104.00,1.040
1722,BUY,1.09428,1.09328,100.00,-100.00,-1.000
1723,BUY,1.09320,1.09220,100.00,-100.00,-1.000
1724,BUY,1.09181,1.09081,100.00,100.00,1.000
1725,SELL,1.09320,1.09420,100.00,102.00,1.020
1726,BUY,1.09101,1.09001,100.00,102.00,1.020
1727,SELL,1.09234,1.09334,100.00,100.00,1.000
1728,BUY,1.09111,1.09011,100.00,-101.00,-1.010
1729,BUY,1.08924,1.08824,100.00,103.00,1.030
1730,BUY,1.08871,1.08771,100.00,100.00,1.000
1731,SELL,1.09035,1.09135,100.00,-106.00,-1.060
1732,SELL,1.09143,1.09243,100.00,100.00,1.000
1733,BUY,1.09036,1.08936,100.00,100.00,1.000
1734,BUY,1.08944,1.08844,100.00,-100.00,-1.000
1735,BUY,1.08831,1.08731,100.00,100.00,1.000
1736,SELL,1.08967,1.09067,100.00,100.00,1.000
1737,SELL,1.08932,1.09032,100.00,101.00,1.010
1738,BUY,1.08732,1.08632,100.00,-100.00,-1.000
1739,BUY,1.08653,1.08553,100.00,101.00,1.010
1740,SELL,1.08754,1.08854,100.00,101.00,1.010
1741,SELL,1.08628,1.08728,100.00,-104.00,-1.040
1742,SELL,1.08727,1.08827,100.00,100.00,1.000
1743,BUY,1.08535,1.08435,100.00,-109.00,-1.090
1744,BUY,1.08376,1.08276,100.00,100.00,1.000
1745,SELL,1.08476,1.08576,100.00,106.00,1.060
1746,BUY,1.08370,1.08270,100.00,-100.00,-1.000
1747,BUY,1.08277,1.08177,100.00,-103.00,-1.030
1748,BUY,1.08206,1.08106,100.00,100.00,1.000
1749,SELL,1.08306,1.08406,100.00,104.00,1.040
1750,BUY,1.08202,1.08102,100.00,102.00,1.020
1751,SELL,1.08325,1.08425,100.00,101.00,1.010
1752,SELL,1.08540,1.08640,100.00,-104.00,-1.040
1753,BUY,1.08630,1.08530,100.00,-100.00,-1.000
1754,BUY,1.08409,1.08309,100.00,-100.00,-1.000
1755,BUY,1.08175,1.08075,100.00,99.30,0.993
1756,SELL,1.08349,1.08449,100.00,100.00,1.000
1757,BUY,1.08232,1.08132,100.00,-100.00,-1.000
1758,BUY,1.08073,1.07973,100.00,101.00,1.010
1759,BUY,1.08127,1.08027,100.00,-101.00,-1.010
1760,BUY,1.08031,1.07931,100.00,100.00,1.000
1761,BUY,1.08039,1.07939,100.00,-100.00,-1.000
1762,BUY,1.08017,1.07917,100.00,-100.00,-1.000
1763,BUY,1.07873,1.07773,100.00,-100.00,-1.000
1764,BUY,1.07717,1.07617,100.00,-106.00,-1.060
1765,SELL,1.07687,1.07787,100.00,-100.00,-1.000
1766,BUY,1.07748,1.07648,100.00,100.00,1.000
1767,BUY,1.07828,1.07728,100.00,-100.00,-1.000
1768,BUY,1.07735,1.07635,100.00,127.00,1.270
1769,SELL,1.07862,1.07962,100.00,-101.00,-1.010
1770,BUY,1.07894,1.07794,100.00,103.00,1.030
1771,SELL,1.08002,1.08102,100.00,100.00,1.000
1772,BUY,1.07902,1.07802,100.00,100.00,1.000
1773,BUY,1.07928,1.07828,100.00,100.00,1.000
1774,SELL,1.08097,1.08197,100.00,109.00,1.090
1775,BUY,1.07963,1.07863,100.00,103.00,1.030
1776,SELL,1.08092,1.08192,100.00,100.00,1.000
1777,BUY,1.07983,1.07883,100.00,102.00,1.020
1778,SELL,1.08316,1.08416,100.00,100.00,1.000
1779,SELL,1.08336,1.08436,100.00,100.00,1.000
1780,BUY,1.08142,1.08042,100.00,-100.00,-1.000
1781,BUY,1.07907,1.07807,100.00,101.00,1.010
1782,SELL,1.07956,1.08056,100.00,100.00,1.000
1783,BUY,1.08160,1.08060,100.00,112.00,1.120
1784,SELL,1.08275,1.08375,100.00,103.00,1.030
1785,SELL,1.08170,1.08270,100.00,102.00,1.020
1786,BUY,1.07900,1.07800,100.00,-101.00,-1.010
1787,BUY,1.07775,1.07675,100.00,101.00,1.010
1788,SELL,1.07876,1.07976,100.00,-191.00,-1.910
1789,SELL,1.08021,1.08121,100.00,100.00,1.000
1790,BUY,1.07921,1.07821,100.00,100.00,1.000
1791,SELL,1.08037,1.08137,100.00,100.00,1.000
1792,BUY,1.07899,1.07799,100.00,102.00,1.020
1793,SELL,1.08032,1.08132,100.00,101.00,1.010
1794,SELL,1.07990,1.08090,100.00,-100.00,-1.000
1795,SELL,1.08095,1.08195,100.00,-102.00,-1.020
1796,SELL,1.08240,1.08340,100.00,-110.00,-1.100
1797,SELL,1.08344,1.08444,100.00,-101.00,-1.010
1798,SELL,1.08440,1.08540,100.00,-102.00,-1.020
1799,SELL,1.08536,1.08636,100.00,102.00,1.020
1800,BUY,1.08372,1.08272,100.00,-100.00,-1.000
1801,BUY,1.08197,1.08097,100.00,-104.00,-1.040
1802,SELL,1.08148,1.08248,100.00,-100.00,-1.000
1803,SELL,1.08274,1.08374,100.00,-100.00,-1.000
1804,SELL,1.08375,1.08475,100.00,-102.00,-1.020
1805,BUY,1.08474,1.08374,100.00,100.00,1.000
1806,BUY,1.08513,1.08413,100.00,101.00,1.010
1807,BUY,1.08580,1.08480,100.00,100.00,1.000
1808,BUY,1.08647,1.08547,100.00,-103.00,-1.030
1809,SELL,1.08543,1.08643,100.00,-102.00,-1.020
