id,dir,entry,stop,risk,pl,R
1600,BUY,1.11291,1.11192,31.68,32.32,1.020
1601,SELL,1.11426,1.11525,33.66,-33.66,-1.000
1602,SELL,1.11541,1.11641,32.00,-32.00,-1.000
1603,SELL,1.11683,1.11783,29.00,29.00,1.000
1604,SELL,1.11602,1.11700,30.38,-32.24,-1.061
1605,SELL,1.11713,1.11807,26.32,-27.44,-1.043
1606,SELL,1.11808,1.11907,25.74,-25.74,-1.000
1607,SELL,1.11913,1.12012,23.76,-23.76,-1.000
1608,BUY,1.11945,1.11846,21.78,-22.22,-1.020
1609,BUY,1.11841,1.11743,19.60,-19.60,-1.000
1610,SELL,1.11810,1.11910,18.00,-18.00,-1.000
1611,BUY,1.11786,1.11688,16.66,-17.68,-1.061
1612,BUY,1.11685,1.11587,14.70,-14.70,-1.000
1613,BUY,1.11583,1.11485,13.72,-14.00,-1.020
1614,BUY,1.11576,1.11476,13.00,13.00,1.000
1615,SELL,1.11645,1.11744,13.86,-14.42,-1.040
1616,SELL,1.11776,1.11876,13.00,-13.00,-1.000
1617,SELL,1.11945,1.12045,12.00,-12.24,-1.020
1618,SELL,1.12047,1.12147,11.00,11.44,1.040
1619,BUY,1.11918,1.11818,12.00,12.00,1.000
1620,BUY,1.11874,1.11775,12.87,-12.87,-1.000
1621,BUY,1.11738,1.11638,12.00,-12.12,-1.010
1622,BUY,1.11635,1.11536,10.89,-11.11,-1.020
1623,BUY,1.11537,1.11438,9.90,-10.00,-1.010
1624,SELL,1.11508,1.11605,8.73,-8.73,-1.000
1625,SELL,1.11646,1.11745,7.92,8.16,1.030
1626,BUY,1.11520,1.11420,9.00,-9.00,-1.000
1627,BUY,1.11415,1.11316,7.92,8.16,1.030
1628,BUY,1.11535,1.11435,9.00,-9.09,-1.010
1629,BUY,1.11436,1.11338,7.84,-7.84,-1.000
1630,BUY,1.11341,1.11242,6.93,-7.00,-1.010
1631,BUY,1.11197,1.11100,6.79,7.21,1.062
1632,SELL,1.11325,1.11425,7.00,7.07,1.010
1633,SELL,1.11310,1.11410,8.00,-8.16,-1.020
1634,BUY,1.11326,1.11226,7.00,-7.07,-1.010
1635,BUY,1.11225,1.11129,5.76,-6.18,-1.073
1636,SELL,1.11188,1.11285,5.82,6.18,1.062
1637,BUY,1.11023,1.10923,7.00,7.07,1.010
1638,SELL,1.11200,1.11300,7.00,7.07,1.010
1639,BUY,1.11097,1.10999,7.84,-8.08,-1.031
1640,BUY,1.10994,1.10900,6.58,7.49,1.138
1641,SELL,1.11130,1.11230,8.00,8.00,1.000
1642,BUY,1.10954,1.10854,8.00,-8.00,-1.000
1643,SELL,1.10918,1.11018,8.00,8.00,1.000
1644,SELL,1.10864,1.10964,8.00,8.00,1.000
1645,BUY,1.10741,1.10642,8.91,-8.91,-1.000
1646,BUY,1.10647,1.10547,8.00,9.12,1.140
1647,SELL,1.10762,1.10861,8.91,-8.91,-1.000
1648,BUY,1.10742,1.10642,8.00,-8.08,-1.010
1649,BUY,1.10644,1.10546,7.84,-7.84,-1.000
1650,BUY,1.10551,1.10451,7.00,7.07,1.010
1651,SELL,1.10686,1.10776,7.20,8.80,1.222
1652,SELL,1.10712,1.10812,8.00,-8.32,-1.040
1653,BUY,1.10775,1.10675,8.00,-8.00,-1.000
1654,BUY,1.10670,1.10570,7.00,7.14,1.020
1655,BUY,1.10665,1.10565,8.00,-8.00,-1.000
1656,BUY,1.10535,1.10439,6.72,7.84,1.167
1657,SELL,1.10647,1.10747,8.00,8.08,1.010
1658,BUY,1.10496,1.10397,7.92,-7.92,-1.000
1659,BUY,1.10466,1.10367,7.92,-8.41,-1.062
1660,BUY,1.10296,1.10196,7.00,7.21,1.030
1661,BUY,1.10290,1.10191,6.93,7.07,1.020
1662,SELL,1.10420,1.10520,8.00,8.24,1.030
1663,SELL,1.10392,1.10489,8.73,9.36,1.072
1664,SELL,1.10371,1.10470,9.90,13.20,1.333
1665,BUY,1.10237,1.10139,10.78,11.88,1.102
1666,SELL,1.10326,1.10420,11.28,12.72,1.128
1667,BUY,1.10206,1.10109,12.61,-12.74,-1.010
1668,SELL,1.10200,1.10300,12.00,-12.00,-1.000
1669,SELL,1.10295,1.10395,11.00,-12.54,-1.140
1670,BUY,1.10362,1.10301,6.10,-6.30,-1.033
1671,SELL,1.10347,1.10446,8.91,9.09,1.020
1672,SELL,1.10329,1.10428,9.90,27.70,2.798
1673,BUY,1.09741,1.09642,11.88,12.12,1.020
1674,SELL,1.09846,1.09942,12.48,14.04,1.125
1675,BUY,1.09605,1.09505,15.00,15.45,1.030
1676,SELL,1.09748,1.09846,15.68,16.80,1.071
1677,BUY,1.09642,1.09543,16.83,17.68,1.051
1678,SELL,1.09746,1.09846,19.00,19.00,1.000
1679,BUY,1.09645,1.09546,20.79,-21.00,-1.010
1680,BUY,1.09740,1.09704,6.84,-20.33,-2.972
1681,SELL,1.09664,1.09762,16.66,-16.66,-1.000
1682,SELL,1.09770,1.09869,15.84,16.32,1.030
1683,BUY,1.09642,1.09544,16.66,17.85,1.071
1684,SELL,1.09747,1.09847,18.00,18.00,1.000
1685,BUY,1.09590,1.09493,19.40,20.60,1.062
1686,SELL,1.09697,1.09796,21.78,-21.78,-1.000
1687,SELL,1.09846,1.09946,20.00,20.00,1.000
1688,BUY,1.09714,1.09616,21.56,22.44,1.041
1689,BUY,1.09834,1.09734,24.00,-36.96,-1.540
1690,SELL,1.09735,1.09834,19.80,-19.80,-1.000
1691,SELL,1.09927,1.10025,18.62,19.38,1.041
1692,BUY,1.09831,1.09732,19.80,-20.00,-1.010
1693,SELL,1.09838,1.09938,19.00,19.19,1.010
1694,BUY,1.09730,1.09630,20.00,-20.20,-1.010
1695,BUY,1.09707,1.09607,19.00,18.87,0.993
1696,SELL,1.09685,1.09783,19.60,20.80,1.061
1697,SELL,1.09563,1.09663,22.00,-22.00,-1.000
1698,BUY,1.09616,1.09518,19.60,-19.60,-1.000
1699,BUY,1.09485,1.09392,16.74,19.62,1.172
1700,SELL,1.09596,1.09694,19.60,20.60,1.051
1701,SELL,1.09522,1.09621,21.78,22.22,1.020
1702,BUY,1.09329,1.09232,23.28,-42.72,-1.835
1703,BUY,1.09184,1.09097,17.40,-21.00,-1.207
1704,BUY,1.09400,1.09300,18.00,-18.36,-1.020
1705,SELL,1.09320,1.09420,17.00,-17.00,-1.000
1706,SELL,1.09419,1.09519,15.00,15.00,1.000
1707,BUY,1.09315,1.09219,16.32,-16.66,-1.021
1708,BUY,1.09178,1.09078,15.00,15.45,1.030
1709,BUY,1.09155,1.09060,16.15,-16.83,-1.042
1710,SELL,1.09061,1.09161,15.00,-15.45,-1.030
1711,BUY,1.09348,1.09249,13.86,-35.42,-2.556
1712,SELL,1.09330,1.09429,10.89,-11.11,-1.020
1713,SELL,1.09339,1.09439,10.00,-10.30,-1.030
1714,SELL,1.09467,1.09553,7.74,10.35,1.337
1715,BUY,1.09351,1.09252,9.90,10.50,1.061
1716,BUY,1.09428,1.09328,11.00,-11.00,-1.000
1717,BUY,1.09320,1.09220,10.00,-10.00,-1.000
1718,BUY,1.09163,1.09081,7.38,10.62,1.439
1719,SELL,1.09323,1.09420,9.70,10.50,1.082
1720,BUY,1.09101,1.09001,11.00,11.22,1.020
1721,SELL,1.09235,1.09334,11.88,12.12,1.020
1722,BUY,1.09111,1.09011,13.00,-13.13,-1.010
1723,BUY,1.08919,1.08824,10.45,11.88,1.137
1724,BUY,1.08871,1.08771,13.00,13.00,1.000
1725,SELL,1.09036,1.09135,13.86,-14.70,-1.061
1726,SELL,1.09144,1.09243,11.88,12.12,1.020
1727,BUY,1.09036,1.08936,13.00,13.00,1.000
1728,BUY,1.08937,1.08844,13.95,-13.95,-1.000
1729,BUY,1.08831,1.08731,13.00,13.00,1.000
1730,SELL,1.08967,1.09067,14.00,14.00,1.000
1731,SELL,1.08933,1.09032,15.84,16.32,1.030
1732,BUY,1.08732,1.08632,17.00,-17.00,-1.000
1733,BUY,1.08630,1.08553,12.32,19.84,1.610
1734,SELL,1.08628,1.08728,17.00,-17.68,-1.040
1735,SELL,1.08727,1.08827,16.00,16.00,1.000
1736,BUY,1.08532,1.08435,16.49,-18.02,-1.093
1737,BUY,1.08375,1.08276,15.84,16.16,1.020
1738,SELL,1.08477,1.08576,16.83,18.19,1.081
1739,BUY,1.08370,1.08270,19.00,-19.00,-1.000
1740,BUY,1.08277,1.08177,17.00,-17.51,-1.030
1741,BUY,1.08199,1.08106,14.88,17.12,1.151
1742,SELL,1.08306,1.08406,17.00,17.68,1.040
1743,BUY,1.08200,1.08102,18.62,19.76,1.061
1744,SELL,1.08325,1.08425,20.00,20.20,1.010
1745,SELL,1.08544,1.08640,21.12,-22.00,-1.042
1746,BUY,1.08620,1.08530,18.00,-18.00,-1.000
1747,BUY,1.08406,1.08309,18.43,-18.43,-1.000
1748,BUY,1.08175,1.08075,17.00,16.88,0.993
1749,SELL,1.08349,1.08449,18.00,18.00,1.000
1750,BUY,1.08232,1.08132,20.00,-20.00,-1.000
1751,BUY,1.08066,1.07973,16.74,19.44,1.161
1752,BUY,1.08126,1.08027,19.80,-20.00,-1.010
1753,BUY,1.08030,1.07931,17.82,18.18,1.020
1754,BUY,1.08039,1.07939,20.00,-20.00,-1.000
1755,BUY,1.08015,1.07917,17.64,-17.64,-1.000
1756,BUY,1.07873,1.07773,17.00,-17.00,-1.000
1757,BUY,1.07716,1.07617,14.85,-15.75,-1.061
1758,SELL,1.07687,1.07787,14.00,-14.00,-1.000
1759,BUY,1.07746,1.07648,12.74,13.26,1.041
1760,BUY,1.07827,1.07728,13.86,-13.86,-1.000
1761,BUY,1.07735,1.07635,12.00,15.24,1.270
1762,SELL,1.07874,1.07962,12.32,-12.46,-1.011
1763,BUY,1.07891,1.07794,12.61,13.78,1.093
1764,SELL,1.08003,1.08102,13.86,14.14,1.020
1765,BUY,1.07894,1.07802,13.80,16.20,1.174
1766,BUY,1.07928,1.07828,17.00,17.00,1.000
1767,SELL,1.08097,1.08197,18.00,19.62,1.090
1768,BUY,1.07955,1.07863,18.40,22.20,1.207
1769,SELL,1.08095,1.08192,21.34,22.66,1.062
1770,BUY,1.07974,1.07874,24.00,24.24,1.010
1771,SELL,1.08317,1.08416,25.74,26.26,1.020
1772,SELL,1.08338,1.08436,27.44,28.56,1.041
1773,BUY,1.08141,1.08042,30.69,-30.69,-1.000
1774,BUY,1.07899,1.07807,25.76,30.52,1.185
1775,SELL,1.07958,1.08056,30.38,31.62,1.041
1776,BUY,1.08159,1.08060,32.67,37.29,1.141
1777,SELL,1.08170,1.08270,37.00,37.74,1.020
1778,BUY,1.07900,1.07800,40.00,-40.40,-1.010
1779,BUY,1.07775,1.07675,37.00,37.37,1.010
1780,SELL,1.07876,1.07976,40.00,-76.40,-1.910
1781,SELL,1.08055,1.08121,21.78,44.22,2.030
1782,BUY,1.07921,1.07821,37.00,37.00,1.000
1783,SELL,1.08038,1.08137,39.60,40.40,1.020
1784,BUY,1.07898,1.07799,43.56,45.32,1.040
1785,SELL,1.08033,1.08132,47.52,48.96,1.030
1786,SELL,1.07990,1.08090,52.00,-52.00,-1.000
1787,SELL,1.08096,1.08195,46.53,-47.47,-1.020
1788,SELL,1.08240,1.08340,43.00,-47.30,-1.100
1789,SELL,1.08352,1.08444,35.88,-36.27,-1.011
1790,SELL,1.08443,1.08540,34.92,-35.64,-1.021
1791,SELL,1.08536,1.08636,33.00,33.66,1.020
1792,BUY,1.08371,1.08272,35.64,-35.64,-1.000
1793,BUY,1.08197,1.08097,33.00,-34.32,-1.040
1794,SELL,1.08148,1.08248,30.00,-30.00,-1.000
1795,SELL,1.08274,1.08374,27.00,-27.00,-1.000
1796,SELL,1.08376,1.08475,24.75,-25.25,-1.020
1797,BUY,1.08474,1.08374,22.00,22.00,1.000
1798,BUY,1.08513,1.08413,24.00,24.24,1.010
1799,BUY,1.08578,1.08480,25.48,26.52,1.041
1800,BUY,1.08646,1.08547,28.71,-29.58,-1.030
1801,SELL,1.08544,1.08643,25.74,-26.26,-1.020
1802,BUY,1.08690,1.08591,23.76,-23.76,-1.000
1803,BUY,1.08728,1.08632,21.12,22.88,1.083
1804,SELL,1.08817,1.08917,24.00,24.00,1.000
1805,BUY,1.08667,1.08567,26.00,-26.26,-1.010
1806,SELL,1.08644,1.08744,23.00,-23.00,-1.000
1807,SELL,1.08763,1.08862,20.79,21.42,1.030
1808,BUY,1.08595,1.08502,21.39,-22.08,-1.032
1809,BUY,1.08490,1.08400,18.90,23.10,1.222
1810,SELL,1.08622,1.08722,23.00,-23.00,-1.000
1811,BUY,1.08656,1.08557,20.79,21.63,1.040
1812,SELL,1.08896,1.08996,23.00,-23.00,-1.000
1813,BUY,1.08991,1.08892,20.79,-21.00,-1.010
1814,BUY,1.08895,1.08795,19.00,-20.71,-1.090
1815,BUY,1.08794,1.08705,16.02,-16.92,-1.056
1816,BUY,1.08703,1.08604,15.84,-15.84,-1.000
1817,BUY,1.08609,1.08509,15.00,-15.00,-1.000
1818,BUY,1.08477,1.08377,13.00,-13.26,-1.020
1819,SELL,1.08756,1.08855,11.88,-12.36,-1.040
1820,BUY,1.08781,1.08691,9.90,12.65,1.278
1821,BUY,1.08881,1.08783,11.76,12.48,1.061
1822,BUY,1.09019,1.08920,12.87,-13.39,-1.040
1823,BUY,1.08810,1.08710,12.00,11.92,0.993
1824,SELL,1.09025,1.09124,12.87,15.21,1.182
1825,BUY,1.08951,1.08854,14.55,15.60,1.072
1826,SELL,1.09090,1.09189,15.84,-16.00,-1.010
1827,BUY,1.09362,1.09263,13.86,-15.68,-1.131
1828,BUY,1.09186,1.09088,12.74,13.91,1.092
1829,SELL,1.09351,1.09449,13.72,14.42,1.051
1830,BUY,1.09230,1.09130,16.00,-16.80,-1.050
1831,BUY,1.09098,1.09002,13.44,-14.14,-1.052
1832,BUY,1.08898,1.08798,13.00,13.26,1.020
1833,BUY,1.08739,1.08641,13.72,-14.00,-1.020
1834,SELL,1.08667,1.08767,13.00,13.00,1.000
1835,BUY,1.08546,1.08449,13.58,-13.58,-1.000
1836,BUY,1.08331,1.08232,12.87,14.17,1.101
1837,SELL,1.08492,1.08592,14.00,14.42,1.030
1838,BUY,1.08385,1.08289,14.40,-15.90,-1.104
1839,BUY,1.08314,1.08214,14.00,-14.28,-1.020
1840,SELL,1.08329,1.08429,13.00,-13.00,-1.000
1841,SELL,1.08426,1.08524,11.76,-12.36,-1.051
1842,SELL,1.08468,1.08568,11.00,11.77,1.070
1843,BUY,1.08357,1.08261,11.52,12.84,1.115
1844,SELL,1.08471,1.08564,12.09,14.17,1.172
1845,BUY,1.08359,1.08262,13.58,-14.28,-1.052
1846,BUY,1.08263,1.08163,13.00,-13.39,-1.030
1847,BUY,1.08144,1.08050,11.28,-12.24,-1.085
1848,SELL,1.08106,1.08202,9.60,11.00,1.146
1849,BUY,1.07992,1.07896,10.56,-10.78,-1.021
1850,BUY,1.07771,1.07674,10.67,-12.32,-1.155
1851,SELL,1.07802,1.07902,9.00,9.09,1.010
1852,BUY,1.07701,1.07601,10.00,10.10,1.010
1853,BUY,1.07766,1.07668,10.78,-10.89,-1.010
1854,BUY,1.07671,1.07571,10.00,-11.90,-1.190
1855,BUY,1.07553,1.07456,8.73,9.54,1.093
1856,SELL,1.07660,1.07759,9.90,-9.90,-1.000
1857,BUY,1.07618,1.07519,8.91,-9.99,-1.121
1858,BUY,1.07537,1.07439,7.84,8.24,1.051
1859,SELL,1.07654,1.07753,8.91,9.27,1.040
1860,BUY,1.07527,1.07427,10.00,-10.00,-1.000
1861,BUY,1.07338,1.07239,8.91,-9.90,-1.111
1862,SELL,1.07274,1.07372,7.84,-8.96,-1.143
1863,BUY,1.07298,1.07202,6.72,7.56,1.125
1864,SELL,1.07407,1.07506,7.92,-8.00,-1.010
1865,BUY,1.07404,1.07304,7.00,7.00,1.000
1866,SELL,1.07573,1.07663,7.20,-7.44,-1.033
1867,SELL,1.07603,1.07698,6.65,-6.86,-1.032
1868,SELL,1.07707,1.07807,7.00,-7.28,-1.040
1869,SELL,1.07750,1.07849,5.94,6.30,1.061
1870,SELL,1.07703,1.07801,5.88,-6.18,-1.051
1871,SELL,1.07844,1.07932,5.28,-5.28,-1.000
1872,SELL,1.07895,1.07990,4.75,5.60,1.179
1873,BUY,1.07736,1.07636,6.00,6.06,1.010
1874,SELL,1.07903,1.07993,5.40,6.78,1.256
1875,BUY,1.07789,1.07690,6.93,-7.00,-1.010
1876,SELL,1.07780,1.07879,5.94,6.18,1.040
1877,BUY,1.07665,1.07565,7.00,-7.00,-1.000
1878,BUY,1.07596,1.07496,6.00,-6.00,-1.000
1879,BUY,1.07503,1.07403,6.00,-6.00,-1.000
1880,BUY,1.07408,1.07308,5.00,-5.45,-1.090
1881,SELL,1.07353,1.07453,5.00,5.05,1.010
1882,BUY,1.07215,1.07118,4.85,-5.30,-1.093
1883,BUY,1.07094,1.06997,4.85,5.15,1.062
1884,SELL,1.07198,1.07297,4.95,5.15,1.040
1885,BUY,1.07095,1.06995,6.00,6.00,1.000
1886,SELL,1.07253,1.07351,5.88,-6.00,-1.020
1887,SELL,1.07368,1.07468,6.00,-6.24,-1.040
1888,SELL,1.07469,1.07567,4.90,5.25,1.071
1889,BUY,1.07349,1.07250,5.94,6.12,1.030
1890,SELL,1.07451,1.07551,6.00,6.12,1.020
1891,BUY,1.07372,1.07276,6.72,7.42,1.104
1892,SELL,1.07486,1.07586,7.00,-7.28,-1.040
1893,SELL,1.07585,1.07682,6.79,-7.28,-1.072
1894,SELL,1.07635,1.07735,6.00,-6.00,-1.000
1895,SELL,1.07732,1.07831,5.94,6.06,1.020
1896,BUY,1.07631,1.07531,6.00,6.00,1.000
1897,SELL,1.07737,1.07831,6.58,7.42,1.128
1898,BUY,1.07626,1.07529,6.79,-7.07,-1.041
1899,BUY,1.07528,1.07429,6.93,7.21,1.040
1900,BUY,1.07573,1.07473,7.00,-7.00,-1.000
1901,SELL,1.07545,1.07641,6.72,7.49,1.115
1902,BUY,1.07416,1.07317,6.93,-7.00,-1.010
1903,BUY,1.07259,1.07159,7.00,-7.21,-1.030
1904,BUY,1.07161,1.07063,5.88,-5.94,-1.010
1905,BUY,1.07058,1.06961,5.82,6.24,1.072
1906,SELL,1.07163,1.07262,5.94,6.24,1.051
1907,BUY,1.07015,1.06917,6.86,-7.07,-1.031
1908,BUY,1.06912,1.06819,5.58,6.54,1.172
1909,SELL,1.07032,1.07121,6.23,-6.30,-1.011
1910,SELL,1.07110,1.07210,6.00,6.00,1.000
1911,SELL,1.07088,1.07188,7.00,-7.56,-1.080
1912,BUY,1.07113,1.07014,5.94,-5.94,-1.000
1913,BUY,1.07019,1.06919,5.00,5.05,1.010
1914,SELL,1.07122,1.07220,5.88,6.24,1.061
1915,BUY,1.07018,1.06918,6.00,6.06,1.010
1916,SELL,1.07170,1.07269,6.93,-7.21,-1.040
1917,SELL,1.07243,1.07339,5.76,-6.00,-1.042
1918,SELL,1.07341,1.07438,5.82,6.18,1.062
1919,BUY,1.07237,1.07138,5.94,6.24,1.051
1920,SELL,1.07342,1.07441,6.93,-6.93,-1.000
1921,SELL,1.07439,1.07536,5.82,6.24,1.072
1922,BUY,1.07314,1.07214,7.00,7.35,1.050
1923,SELL,1.07414,1.07511,6.79,7.21,1.062
1924,SELL,1.07327,1.07425,7.84,-7.92,-1.010
1925,SELL,1.07422,1.07520,6.86,-6.86,-1.000
1926,SELL,1.07516,1.07615,6.93,7.21,1.040
1927,BUY,1.07413,1.07313,7.00,-7.14,-1.020
1928,BUY,1.07285,1.07186,6.93,-6.93,-1.000
1929,BUY,1.07190,1.07090,6.00,6.24,1.040
1930,SELL,1.07424,1.07524,7.00,-7.42,-1.060
1931,SELL,1.07564,1.07663,5.94,-6.00,-1.010
1932,SELL,1.07677,1.07775,5.88,6.24,1.061
1933,BUY,1.07573,1.07473,6.00,6.00,1.000
1934,SELL,1.07674,1.07773,6.93,7.07,1.020
1935,BUY,1.07604,1.07506,6.86,-7.00,-1.020
1936,SELL,1.07513,1.07613,7.00,-7.07,-1.010
1937,SELL,1.07618,1.07717,5.94,6.06,1.020
1938,SELL,1.07602,1.07702,7.00,-7.00,-1.000
1939,SELL,1.07735,1.07833,5.88,-5.88,-1.000
1940,SELL,1.07839,1.07939,5.00,-5.20,-1.040
1941,BUY,1.07874,1.07776,4.90,5.15,1.051
1942,SELL,1.08005,1.08103,4.90,-4.90,-1.000
1943,SELL,1.08144,1.08243,4.95,-5.40,-1.091
1944,SELL,1.08243,1.08343,4.00,4.12,1.030
1945,BUY,1.08140,1.08040,5.00,-5.05,-1.010
1946,BUY,1.08042,1.07943,3.96,-4.08,-1.030
1947,BUY,1.07916,1.07816,4.00,4.04,1.010
1948,BUY,1.07997,1.07898,3.96,-4.00,-1.010
1949,BUY,1.07893,1.07806,3.48,-3.76,-1.080
1950,SELL,1.07830,1.07922,3.68,-3.88,-1.054
1951,BUY,1.07841,1.07743,2.94,3.24,1.102
1952,SELL,1.07952,1.08049,3.88,4.48,1.155
1953,BUY,1.07723,1.07625,3.92,4.12,1.051
1954,SELL,1.07846,1.07946,4.00,-4.00,-1.000
1955,SELL,1.07967,1.08066,3.96,4.24,1.071
1956,SELL,1.07864,1.07960,3.84,-4.00,-1.042
1957,BUY,1.07943,1.07847,3.84,4.24,1.104
1958,SELL,1.08049,1.08149,4.00,4.16,1.040
1959,SELL,1.08022,1.08121,4.95,5.20,1.051
1960,BUY,1.07906,1.07807,4.95,-4.95,-1.000
1961,SELL,1.07871,1.07971,5.00,5.00,1.000
1962,BUY,1.07769,1.07670,4.95,-4.95,-1.000
1963,BUY,1.07670,1.07575,4.75,5.25,1.105
1964,SELL,1.07778,1.07875,4.85,-5.20,-1.072
1965,BUY,1.07835,1.07741,4.70,-4.70,-1.000
1966,BUY,1.07746,1.07646,4.00,4.08,1.020
1967,SELL,1.07914,1.08007,4.65,5.40,1.161
1968,BUY,1.07762,1.07662,5.00,-5.05,-1.010
1969,BUY,1.07666,1.07566,5.00,-5.00,-1.000
1970,BUY,1.07566,1.07470,3.84,-4.20,-1.094
1971,BUY,1.07466,1.07367,3.96,4.16,1.051
1972,SELL,1.07574,1.07670,3.84,4.20,1.094
1973,BUY,1.07452,1.07356,4.80,-4.85,-1.010
1974,BUY,1.07206,1.07106,4.00,-4.04,-1.010
1975,BUY,1.07110,1.07010,4.00,-4.00,-1.000
1976,BUY,1.07015,1.06916,3.96,-4.28,-1.081
1977,BUY,1.06910,1.06816,2.82,3.30,1.170
1978,BUY,1.06964,1.06865,3.96,4.04,1.020
1979,SELL,1.07080,1.07177,3.88,-3.96,-1.021
1980,SELL,1.07186,1.07286,4.00,4.08,1.020
1981,SELL,1.07070,1.07166,3.84,-3.84,-1.000
1982,SELL,1.07268,1.07368,4.00,4.00,1.000
1983,BUY,1.07129,1.07029,4.00,-4.16,-1.040
1984,BUY,1.07024,1.06929,3.80,-3.80,-1.000
1985,BUY,1.06926,1.06828,2.94,-2.97,-1.010
1986,BUY,1.06831,1.06732,2.97,3.27,1.101
1987,BUY,1.06872,1.06776,2.88,-3.00,-1.042
1988,BUY,1.06771,1.06671,3.00,3.03,1.010
1989,BUY,1.06747,1.06647,3.00,-3.15,-1.050
1990,BUY,1.06645,1.06547,2.94,-2.94,-1.000
1991,SELL,1.06587,1.06687,3.00,3.30,1.100
1992,BUY,1.06451,1.06354,2.91,3.09,1.062
1993,SELL,1.06555,1.06654,2.97,3.06,1.030
1994,BUY,1.06388,1.06289,3.96,-4.04,-1.020
1995,BUY,1.06290,1.06191,2.97,3.12,1.051
1996,SELL,1.06413,1.06510,2.91,-2.97,-1.021
1997,SELL,1.06540,1.06640,3.00,-3.12,-1.040
1998,BUY,1.06567,1.06469,2.94,-2.94,-1.000
1999,SELL,1.06497,1.06597,3.00,3.03,1.010
2000,SELL,1.06435,1.06534,2.97,3.03,1.020
2001,BUY,1.06314,1.06215,2.97,-3.00,-1.010
2002,BUY,1.06198,1.06100,2.94,3.12,1.061
2003,BUY,1.06223,1.06123,3.00,-3.00,-1.000
2004,SELL,1.06248,1.06346,2.94,3.18,1.082
2005,BUY,1.06141,1.06042,2.97,3.03,1.020
2006,SELL,1.06254,1.06354,4.00,4.00,1.000
2007,SELL,1.06204,1.06303,3.96,4.24,1.071
2008,SELL,1.06135,1.06235,4.00,4.00,1.000
2009,BUY,1.05974,1.05874,5.00,5.00,1.000
2010,SELL,1.06074,1.06174,5.00,-5.00,-1.000
2011,SELL,1.06235,1.06334,4.95,5.00,1.010
2012,SELL,1.06219,1.06319,5.00,5.00,1.000
2013,BUY,1.06090,1.05990,6.00,-6.24,-1.040
2014,BUY,1.05981,1.05881,5.00,5.10,1.020
2015,SELL,1.06089,1.06189,5.00,-5.00,-1.000
2016,SELL,1.06214,1.06310,4.80,5.25,1.094
2017,SELL,1.06183,1.06282,4.95,-4.95,-1.000
2018,SELL,1.06278,1.06378,5.00,-5.00,-1.000
2019,SELL,1.06373,1.06472,4.95,5.05,1.020
2020,SELL,1.06308,1.06406,4.90,-5.20,-1.061
2021,SELL,1.06399,1.06480,4.05,-4.90,-1.210
2022,SELL,1.06476,1.06574,3.92,4.08,1.041
2023,BUY,1.06371,1.06274,3.88,-3.88,-1.000
2024,BUY,1.06251,1.06165,3.44,4.60,1.337
2025,SELL,1.06355,1.06450,4.75,5.30,1.116
2026,BUY,1.06244,1.06149,4.75,-4.90,-1.032
2027,BUY,1.06150,1.06050,5.00,-5.20,-1.040
2028,BUY,1.06039,1.05940,3.96,4.16,1.051
2029,SELL,1.06150,1.06248,3.92,4.36,1.112
2030,BUY,1.06031,1.05932,4.95,-5.00,-1.010
2031,BUY,1.05876,1.05779,3.88,-3.92,-1.010
2032,BUY,1.05734,1.05647,3.48,-3.88,-1.115
2033,SELL,1.05682,1.05780,3.92,-3.96,-1.010
2034,SELL,1.05775,1.05875,3.00,-3.00,-1.000
2035,BUY,1.05789,1.05689,3.00,3.03,1.010
2036,SELL,1.05897,1.05992,2.85,3.27,1.147
2037,BUY,1.05777,1.05678,3.96,-3.96,-1.000
2038,SELL,1.05742,1.05841,2.97,3.03,1.020
2039,BUY,1.05628,1.05530,3.92,4.20,1.071
2040,SELL,1.05733,1.05833,4.00,4.00,1.000
2041,BUY,1.05620,1.05520,4.00,4.08,1.020
2042,BUY,1.05606,1.05506,5.00,-5.00,-1.000
2043,BUY,1.05345,1.05264,3.24,4.76,1.469
2044,SELL,1.05483,1.05582,4.95,5.20,1.051
2045,BUY,1.05339,1.05239,5.00,-5.00,-1.000
2046,BUY,1.05231,1.05132,4.95,-5.05,-1.020
2047,BUY,1.05128,1.05028,4.00,-4.52,-1.130
2048,SELL,1.05115,1.05215,4.00,4.00,1.000
2049,BUY,1.05009,1.04915,3.76,4.24,1.128
2050,SELL,1.05132,1.05232,5.00,-5.00,-1.000
2051,SELL,1.05258,1.05357,3.96,-4.12,-1.040
2052,SELL,1.05378,1.05475,3.88,4.44,1.144
2053,BUY,1.05262,1.05167,3.80,-3.88,-1.021
2054,BUY,1.05166,1.05069,3.88,4.20,1.082
2055,SELL,1.05275,1.05372,3.88,-3.92,-1.010
2056,SELL,1.05371,1.05469,3.92,-4.00,-1.020
2057,SELL,1.05478,1.05578,3.00,-3.27,-1.090
2058,SELL,1.05596,1.05695,2.97,3.27,1.101
2059,SELL,1.05575,1.05675,3.00,-3.06,-1.020
2060,SELL,1.05674,1.05773,2.97,-2.97,-1.000
2061,SELL,1.05768,1.05868,3.00,3.09,1.030
2062,BUY,1.05652,1.05557,2.85,3.15,1.105
2063,BUY,1.05698,1.05600,2.94,3.21,1.092
2064,SELL,1.05807,1.05905,3.92,4.24,1.082
