id,dir,entry,stop,risk,pl,R
25,SELL,1.09422,1.09522,100.00,-135.00,-1.350
26,SELL,1.09382,1.09482,100.00,-100.00,-1.000
27,SELL,1.09464,1.09564,100.00,-100.00,-1.000
28,BUY,1.09585,1.09485,100.00,-100.00,-1.000
29,SELL,1.09482,1.09582,100.00,100.00,1.000
30,SELL,1.09382,1.09482,100.00,100.00,1.000
31,SELL,1.09282,1.09382,100.00,100.00,1.000
32,SELL,1.09182,1.09282,100.00,-100.00,-1.000
33,BUY,1.09290,1.09190,100.00,-101.00,-1.010
34,SELL,1.09189,1.09289,100.00,-100.00,-1.000
35,BUY,1.09289,1.09189,100.00,-100.00,-1.000
36,BUY,1.09226,1.09126,100.00,-101.00,-1.010
37,SELL,1.09125,1.09225,100.00,-100.00,-1.000
38,BUY,1.09225,1.09125,100.00,-101.00,-1.010
39,SELL,1.09124,1.09224,100.00,-101.00,-1.010
40,BUY,1.09362,1.09262,100.00,-100.00,-1.000
41,SELL,1.09262,1.09362,100.00,100.00,1.000
42,SELL,1.09161,1.09261,100.00,100.00,1.000
43,SELL,1.09061,1.09161,100.00,-101.00,-1.010
44,BUY,1.09162,1.09062,100.00,-100.00,-1.000
45,SELL,1.09059,1.09159,100.00,100.00,1.000
46,SELL,1.08957,1.09057,100.00,-100.00,-1.000
47,BUY,1.09057,1.08957,100.00,-100.00,-1.000
48,SELL,1.08957,1.09057,100.00,-100.00,-1.000
49,BUY,1.09057,1.08957,100.00,100.00,1.000
50,BUY,1.09159,1.09059,100.00,-105.10,-1.051
51,SELL,1.09171,1.09271,100.00,-100.00,-1.000
52,SELL,1.09222,1.09322,100.00,-100.00,-1.000
53,SELL,1.09284,1.09384,100.00,-101.00,-1.010
54,BUY,1.09419,1.09319,100.00,100.00,1.000
55,BUY,1.09519,1.09419,100.00,101.00,1.010
56,BUY,1.09623,1.09523,100.00,100.00,1.000
57,BUY,1.09723,1.09623,100.00,-100.00,-1.000
58,SELL,1.09623,1.09723,100.00,100.00,1.000
59,SELL,1.09510,1.09610,100.00,100.00,1.000
60,SELL,1.09409,1.09509,100.00,-100.00,-1.000
61,BUY,1.09509,1.09409,100.00,103.00,1.030
62,BUY,1.09613,1.09513,100.00,-100.00,-1.000
63,SELL,1.09504,1.09604,100.00,99.00,0.990
64,SELL,1.09339,1.09439,100.00,100.00,1.000
65,SELL,1.09233,1.09333,100.00,101.00,1.010
66,SELL,1.09132,1.09232,100.00,100.00,1.000
67,SELL,1.09032,1.09132,100.00,-101.00,-1.010
68,BUY,1.09133,1.09033,100.00,100.00,1.000
69,BUY,1.09233,1.09133,100.00,-100.00,-1.000
70,SELL,1.09113,1.09213,100.00,-100.00,-1.000
71,BUY,1.09218,1.09118,100.00,-124.00,-1.240
72,SELL,1.09094,1.09194,100.00,101.00,1.010
73,SELL,1.08910,1.09010,100.00,-100.00,-1.000
74,SELL,1.08934,1.09034,100.00,-101.00,-1.010
75,BUY,1.09035,1.08935,100.00,101.00,1.010
76,BUY,1.09136,1.09036,100.00,100.00,1.000
77,BUY,1.09237,1.09137,100.00,-100.00,-1.000
78,SELL,1.09137,1.09237,100.00,-100.00,-1.000
79,BUY,1.09249,1.09149,100.00,100.00,1.000
80,BUY,1.09360,1.09260,100.00,-100.00,-1.000
81,SELL,1.09249,1.09349,100.00,-103.00,-1.030
82,BUY,1.09405,1.09305,100.00,100.00,1.000
83,BUY,1.09505,1.09405,100.00,104.00,1.040
84,BUY,1.09610,1.09510,100.00,116.00,1.160
85,BUY,1.09894,1.09794,100.00,-100.00,-1.000
86,SELL,1.09794,1.09894,100.00,-101.00,-1.010
87,BUY,1.09895,1.09795,100.00,-100.00,-1.000
88,SELL,1.09785,1.09885,100.00,-100.00,-1.000
89,BUY,1.09885,1.09785,100.00,-101.00,-1.010
90,SELL,1.09784,1.09884,100.00,100.00,1.000
91,BUY,1.09724,1.09624,100.00,-101.00,-1.010
92,SELL,1.09623,1.09723,100.00,101.00,1.010
93,SELL,1.09519,1.09619,100.00,100.00,1.000
94,SELL,1.09418,1.09518,100.00,-100.00,-1.000
95,BUY,1.09518,1.09418,100.00,-100.00,-1.000
96,SELL,1.09400,1.09500,100.00,-103.00,-1.030
97,BUY,1.09489,1.09389,100.00,-100.00,-1.000
98,SELL,1.09389,1.09489,100.00,-100.00,-1.000
99,SELL,1.09479,1.09579,100.00,102.00,1.020
100,SELL,1.09320,1.09420,100.00,-100.00,-1.000
101,BUY,1.09447,1.09347,100.00,-100.00,-1.000
102,SELL,1.09347,1.09447,100.00,100.00,1.000
103,SELL,1.09235,1.09335,100.00,-100.00,-1.000
104,BUY,1.09335,1.09235,100.00,100.00,1.000
105,BUY,1.09435,1.09335,100.00,100.00,1.000
106,BUY,1.09536,1.09436,100.00,101.00,1.010
107,BUY,1.09663,1.09563,100.00,102.00,1.020
108,BUY,1.09766,1.09666,100.00,-100.00,-1.000
109,SELL,1.09648,1.09748,100.00,100.00,1.000
110,SELL,1.09544,1.09644,100.00,-105.00,-1.050
111,SELL,1.09472,1.09572,100.00,-101.00,-1.010
112,BUY,1.09558,1.09458,100.00,100.00,1.000
113,BUY,1.09667,1.09567,100.00,-100.00,-1.000
114,BUY,1.09591,1.09491,100.00,-100.00,-1.000
115,SELL,1.09483,1.09583,100.00,-101.00,-1.010
116,BUY,1.09584,1.09484,100.00,-100.00,-1.000
117,SELL,1.09463,1.09563,100.00,100.00,1.000
118,BUY,1.09397,1.09297,100.00,-100.00,-1.000
119,SELL,1.09297,1.09397,100.00,-100.00,-1.000
120,BUY,1.09400,1.09300,100.00,-103.00,-1.030
121,SELL,1.09297,1.09397,100.00,-100.00,-1.000
122,BUY,1.09403,1.09303,100.00,100.00,1.000
123,BUY,1.09510,1.09410,100.00,-101.00,-1.010
124,BUY,1.09454,1.09354,100.00,-100.00,-1.000
125,SELL,1.09354,1.09454,100.00,102.00,1.020
126,SELL,1.09252,1.09352,100.00,100.00,1.000
127,SELL,1.09138,1.09238,100.00,-100.00,-1.000
128,BUY,1.09238,1.09138,100.00,100.00,1.000
129,BUY,1.09354,1.09254,100.00,-101.00,-1.010
130,SELL,1.09248,1.09348,100.00,-102.00,-1.020
131,SELL,1.09319,1.09419,100.00,-102.00,-1.020
132,BUY,1.09429,1.09329,100.00,-100.00,-1.000
133,SELL,1.09329,1.09429,100.00,100.00,1.000
134,SELL,1.09229,1.09329,100.00,-100.00,-1.000
135,BUY,1.09329,1.09229,100.00,100.00,1.000
136,BUY,1.09431,1.09331,100.00,100.00,1.000
137,SELL,1.09484,1.09584,100.00,100.00,1.000
138,SELL,1.09366,1.09466,100.00,-100.00,-1.000
139,BUY,1.09466,1.09366,100.00,103.00,1.030
140,BUY,1.09569,1.09469,100.00,100.00,1.000
141,BUY,1.09669,1.09569,100.00,-100.00,-1.000
142,SELL,1.09569,1.09669,100.00,-101.00,-1.010
143,SELL,1.09640,1.09740,100.00,-104.00,-1.040
144,SELL,1.09677,1.09777,100.00,-100.00,-1.000
145,BUY,1.09836,1.09736,100.00,-100.00,-1.000
146,SELL,1.09736,1.09836,100.00,100.00,1.000
147,SELL,1.09636,1.09736,100.00,-100.00,-1.000
148,BUY,1.09736,1.09636,100.00,100.00,1.000
149,BUY,1.09840,1.09740,100.00,120.00,1.200
150,BUY,1.10018,1.09918,100.00,-117.00,-1.170
151,SELL,1.09589,1.09689,100.00,-100.00,-1.000
152,BUY,1.09765,1.09665,100.00,-100.00,-1.000
153,SELL,1.09623,1.09723,100.00,100.00,1.000
154,SELL,1.09523,1.09623,100.00,-101.00,-1.010
155,BUY,1.09624,1.09524,100.00,-100.00,-1.000
156,SELL,1.09499,1.09599,100.00,100.00,1.000
157,SELL,1.09398,1.09498,100.00,-100.00,-1.000
158,BUY,1.09512,1.09412,100.00,100.00,1.000
159,BUY,1.09612,1.09512,100.00,100.00,1.000
160,BUY,1.09712,1.09612,100.00,-100.00,-1.000
161,SELL,1.09612,1.09712,100.00,101.00,1.010
162,SELL,1.09510,1.09610,100.00,100.00,1.000
163,SELL,1.09409,1.09509,100.00,101.00,1.010
164,SELL,1.09308,1.09408,100.00,-101.00,-1.010
165,BUY,1.09409,1.09309,100.00,100.00,1.000
166,BUY,1.09509,1.09409,100.00,-100.00,-1.000
167,SELL,1.09412,1.09512,100.00,-101.00,-1.010
168,BUY,1.09555,1.09455,100.00,-101.00,-1.010
169,SELL,1.09454,1.09554,100.00,-100.00,-1.000
170,BUY,1.09554,1.09454,100.00,-100.00,-1.000
171,SELL,1.09454,1.09554,100.00,-101.00,-1.010
172,BUY,1.09555,1.09455,100.00,100.00,1.000
173,BUY,1.09656,1.09556,100.00,100.00,1.000
174,BUY,1.09757,1.09657,100.00,-100.00,-1.000
175,SELL,1.09657,1.09757,100.00,-101.00,-1.010
176,BUY,1.09741,1.09641,100.00,-118.00,-1.180
177,BUY,1.09772,1.09672,100.00,-125.00,-1.250
178,BUY,1.09788,1.09688,100.00,-102.00,-1.020
179,SELL,1.09807,1.09907,100.00,100.00,1.000
180,SELL,1.09706,1.09806,100.00,-100.00,-1.000
181,BUY,1.09809,1.09709,100.00,-100.00,-1.000
182,SELL,1.09709,1.09809,100.00,100.00,1.000
183,SELL,1.09594,1.09694,100.00,100.00,1.000
184,SELL,1.09491,1.09591,100.00,101.00,1.010
185,SELL,1.09389,1.09489,100.00,-100.00,-1.000
186,BUY,1.09489,1.09389,100.00,107.00,1.070
187,BUY,1.09671,1.09571,100.00,-100.00,-1.000
188,SELL,1.09571,1.09671,100.00,100.00,1.000
189,SELL,1.09471,1.09571,100.00,-100.00,-1.000
190,SELL,1.09523,1.09623,100.00,-100.00,-1.000
191,BUY,1.09623,1.09523,100.00,100.00,1.000
192,BUY,1.09724,1.09624,100.00,100.00,1.000
193,BUY,1.09824,1.09724,100.00,-100.00,-1.000
194,SELL,1.09724,1.09824,100.00,-100.00,-1.000
195,BUY,1.09827,1.09727,100.00,-100.00,-1.000
196,SELL,1.09727,1.09827,100.00,100.00,1.000
197,SELL,1.09627,1.09727,100.00,-100.00,-1.000
198,BUY,1.09727,1.09627,100.00,-100.00,-1.000
199,SELL,1.09627,1.09727,100.00,101.00,1.010
200,BUY,1.09561,1.09461,100.00,-132.70,-1.327
201,SELL,1.09474,1.09574,100.00,-100.00,-1.000
202,BUY,1.09630,1.09530,100.00,-100.00,-1.000
203,BUY,1.09569,1.09469,100.00,-100.00,-1.000
204,SELL,1.09469,1.09569,100.00,100.00,1.000
205,SELL,1.09355,1.09455,100.00,-100.00,-1.000
206,BUY,1.09460,1.09360,100.00,100.00,1.000
207,SELL,1.09472,1.09572,100.00,-100.00,-1.000
208,BUY,1.09572,1.09472,100.00,-101.00,-1.010
209,SELL,1.09466,1.09566,100.00,-110.00,-1.100
210,SELL,1.09343,1.09443,100.00,101.00,1.010
211,SELL,1.09239,1.09339,100.00,100.00,1.000
212,BUY,1.09208,1.09108,100.00,-100.00,-1.000
213,BUY,1.09155,1.09055,100.00,100.00,1.000
214,BUY,1.09258,1.09158,100.00,-100.00,-1.000
215,SELL,1.09154,1.09254,100.00,100.00,1.000
216,SELL,1.09054,1.09154,100.00,100.00,1.000
217,SELL,1.08954,1.09054,100.00,-100.00,-1.000
218,SELL,1.09011,1.09111,100.00,101.00,1.010
219,SELL,1.08910,1.09010,100.00,101.00,1.010
220,SELL,1.08809,1.08909,100.00,-100.00,-1.000
221,BUY,1.08925,1.08825,100.00,-100.00,-1.000
222,SELL,1.08777,1.08877,100.00,-104.00,-1.040
223,BUY,1.08881,1.08781,100.00,100.00,1.000
224,BUY,1.08981,1.08881,100.00,-100.00,-1.000
225,SELL,1.08893,1.08993,100.00,101.00,1.010
226,SELL,1.08791,1.08891,100.00,-102.00,-1.020
227,BUY,1.08893,1.08793,100.00,-101.00,-1.010
228,SELL,1.08792,1.08892,100.00,100.00,1.000
229,SELL,1.08685,1.08785,100.00,-100.00,-1.000
230,BUY,1.08785,1.08685,100.00,100.00,1.000
231,SELL,1.08839,1.08939,100.00,100.00,1.000
232,SELL,1.08739,1.08839,100.00,100.00,1.000
233,SELL,1.08701,1.08801,100.00,-100.00,-1.000
234,BUY,1.08795,1.08695,100.00,101.00,1.010
235,BUY,1.08896,1.08796,100.00,-101.00,-1.010
236,SELL,1.08795,1.08895,100.00,103.00,1.030
237,SELL,1.08691,1.08791,100.00,-180.00,-1.800
238,SELL,1.08683,1.08783,100.00,-101.00,-1.010
239,BUY,1.08784,1.08684,100.00,-101.00,-1.010
240,SELL,1.08683,1.08783,100.00,100.00,1.000
241,SELL,1.08579,1.08679,100.00,-100.00,-1.000
242,BUY,1.08686,1.08586,100.00,100.00,1.000
243,BUY,1.08786,1.08686,100.00,-100.00,-1.000
244,SELL,1.08686,1.08786,100.00,-100.00,-1.000
245,BUY,1.08786,1.08686,100.00,-100.00,-1.000
246,SELL,1.08676,1.08776,100.00,-100.00,-1.000
247,BUY,1.08776,1.08676,100.00,-100.00,-1.000
248,SELL,1.08676,1.08776,100.00,104.00,1.040
249,SELL,1.08572,1.08672,100.00,-100.00,-1.000
250,BUY,1.08672,1.08572,100.00,-100.00,-1.000
251,SELL,1.08554,1.08654,100.00,-101.00,-1.010
252,BUY,1.08655,1.08555,100.00,-101.00,-1.010
253,SELL,1.08542,1.08642,100.00,-100.00,-1.000
254,BUY,1.08642,1.08542,100.00,-100.00,-1.000
255,SELL,1.08542,1.08642,100.00,-100.00,-1.000
256,BUY,1.08642,1.08542,100.00,-100.00,-1.000
257,SELL,1.08529,1.08629,100.00,-100.00,-1.000
258,BUY,1.08629,1.08529,100.00,100.00,1.000
259,SELL,1.08706,1.08806,100.00,-100.00,-1.000
260,SELL,1.08792,1.08892,100.00,-100.00,-1.000
261,BUY,1.08927,1.08827,100.00,100.00,1.000
262,SELL,1.08903,1.09003,100.00,-103.00,-1.030
263,BUY,1.09014,1.08914,100.00,-100.00,-1.000
264,SELL,1.08904,1.09004,100.00,100.00,1.000
265,BUY,1.08837,1.08737,100.00,100.00,1.000
266,BUY,1.08937,1.08837,100.00,-100.00,-1.000
267,BUY,1.08875,1.08775,100.00,-100.00,-1.000
268,SELL,1.08757,1.08857,100.00,100.00,1.000
269,SELL,1.08540,1.08640,100.00,-101.00,-1.010
270,SELL,1.08640,1.08740,100.00,-100.00,-1.000
271,SELL,1.08676,1.08776,100.00,101.00,1.010
272,SELL,1.08565,1.08665,100.00,-102.00,-1.020
273,BUY,1.08667,1.08567,100.00,-100.00,-1.000
274,SELL,1.08567,1.08667,100.00,-100.00,-1.000
275,BUY,1.08671,1.08571,100.00,-100.00,-1.000
276,SELL,1.08571,1.08671,100.00,-100.00,-1.000
277,BUY,1.08671,1.08571,100.00,-101.00,-1.010
278,SELL,1.08570,1.08670,100.00,-100.00,-1.000
279,BUY,1.08670,1.08570,100.00,-100.00,-1.000
280,SELL,1.08570,1.08670,100.00,100.00,1.000
281,SELL,1.08469,1.08569,100.00,-100.00,-1.000
282,BUY,1.08569,1.08469,100.00,101.00,1.010
283,BUY,1.08676,1.08576,100.00,-100.00,-1.000
284,SELL,1.08576,1.08676,100.00,-100.00,-1.000
285,SELL,1.08628,1.08728,100.00,-100.00,-1.000
286,SELL,1.08715,1.08815,100.00,-100.00,-1.000
287,BUY,1.08811,1.08711,100.00,-104.00,-1.040
288,BUY,1.08760,1.08660,100.00,100.00,1.000
289,BUY,1.08863,1.08763,100.00,-100.00,-1.000
290,SELL,1.08779,1.08879,100.00,-100.00,-1.000
291,BUY,1.08921,1.08821,100.00,-101.00,-1.010
292,SELL,1.08820,1.08920,100.00,100.00,1.000
293,SELL,1.08719,1.08819,100.00,-170.00,-1.700
294,BUY,1.08867,1.08767,100.00,-102.00,-1.020
295,SELL,1.08765,1.08865,100.00,-100.00,-1.000
296,BUY,1.08870,1.08770,100.00,100.00,1.000
297,SELL,1.08833,1.08933,100.00,-111.00,-1.110
298,BUY,1.09001,1.08901,100.00,-104.00,-1.040
299,SELL,1.08900,1.09000,100.00,-107.00,-1.070
300,BUY,1.08944,1.08844,100.00,102.00,1.020
301,SELL,1.08993,1.09093,100.00,-100.00,-1.000
302,SELL,1.09019,1.09119,100.00,100.00,1.000
303,SELL,1.08919,1.09019,100.00,-100.00,-1.000
304,SELL,1.08972,1.09072,100.00,100.00,1.000
305,SELL,1.08859,1.08959,100.00,-100.00,-1.000
306,BUY,1.08974,1.08874,100.00,-100.00,-1.000
307,SELL,1.08869,1.08969,100.00,-100.00,-1.000
308,SELL,1.08917,1.09017,100.00,100.00,1.000
309,SELL,1.08816,1.08916,100.00,-100.00,-1.000
310,BUY,1.08909,1.08809,100.00,-100.00,-1.000
311,BUY,1.08838,1.08738,100.00,99.30,0.993
312,SELL,1.08876,1.08976,100.00,-100.00,-1.000
313,BUY,1.09040,1.08940,100.00,100.00,1.000
314,BUY,1.09143,1.09043,100.00,-100.00,-1.000
315,SELL,1.09043,1.09143,100.00,100.00,1.000
316,SELL,1.08940,1.09040,100.00,100.00,1.000
317,SELL,1.08840,1.08940,100.00,100.00,1.000
318,SELL,1.08740,1.08840,100.00,100.00,1.000
319,SELL,1.08640,1.08740,100.00,-100.00,-1.000
320,BUY,1.08740,1.08640,100.00,-100.00,-1.000
321,SELL,1.08628,1.08728,100.00,100.00,1.000
322,SELL,1.08528,1.08628,100.00,100.00,1.000
323,SELL,1.08428,1.08528,100.00,100.00,1.000
324,SELL,1.08305,1.08405,100.00,-100.00,-1.000
325,BUY,1.08476,1.08376,100.00,100.30,1.003
326,SELL,1.08527,1.08627,100.00,-100.00,-1.000
327,BUY,1.08647,1.08547,100.00,100.00,1.000
328,BUY,1.08758,1.08658,100.00,-102.00,-1.020
329,SELL,1.08656,1.08756,100.00,-100.00,-1.000
330,BUY,1.08756,1.08656,100.00,100.00,1.000
331,BUY,1.08875,1.08775,100.00,101.00,1.010
332,BUY,1.08976,1.08876,100.00,100.00,1.000
333,BUY,1.09076,1.08976,100.00,-100.00,-1.000
334,SELL,1.08937,1.09037,100.00,-100.00,-1.000
335,BUY,1.09037,1.08937,100.00,100.00,1.000
336,BUY,1.09137,1.09037,100.00,101.00,1.010
337,BUY,1.09238,1.09138,100.00,-101.00,-1.010
338,SELL,1.09137,1.09237,100.00,100.00,1.000
339,SELL,1.09036,1.09136,100.00,-100.00,-1.000
340,BUY,1.09105,1.09005,100.00,-101.00,-1.010
341,SELL,1.09004,1.09104,100.00,100.00,1.000
342,BUY,1.08957,1.08857,100.00,101.00,1.010
343,BUY,1.09087,1.08987,100.00,-100.00,-1.000
344,SELL,1.08987,1.09087,100.00,100.00,1.000
345,SELL,1.08821,1.08921,100.00,98.00,0.980
346,SELL,1.08709,1.08809,100.00,-100.00,-1.000
347,BUY,1.08848,1.08748,100.00,100.00,1.000
348,BUY,1.08948,1.08848,100.00,-100.00,-1.000
349,SELL,1.08848,1.08948,100.00,112.00,1.120
350,SELL,1.08735,1.08835,100.00,-101.00,-1.010
351,BUY,1.08955,1.08855,100.00,-100.00,-1.000
352,SELL,1.08855,1.08955,100.00,101.00,1.010
353,SELL,1.08754,1.08854,100.00,100.00,1.000
354,SELL,1.08654,1.08754,100.00,100.00,1.000
355,BUY,1.08604,1.08504,100.00,100.00,1.000
356,BUY,1.08721,1.08621,100.00,-100.00,-1.000
357,SELL,1.08583,1.08683,100.00,100.00,1.000
358,SELL,1.08483,1.08583,100.00,101.00,1.010
359,SELL,1.08381,1.08481,100.00,-100.00,-1.000
360,BUY,1.08481,1.08381,100.00,-100.00,-1.000
361,SELL,1.08381,1.08481,100.00,100.00,1.000
362,SELL,1.08280,1.08380,100.00,-100.00,-1.000
363,BUY,1.08385,1.08285,100.00,100.00,1.000
364,BUY,1.08487,1.08387,100.00,-100.00,-1.000
365,SELL,1.08387,1.08487,100.00,100.00,1.000
366,SELL,1.08268,1.08368,100.00,-101.00,-1.010
367,SELL,1.08415,1.08515,100.00,100.00,1.000
368,SELL,1.08300,1.08400,100.00,100.00,1.000
369,SELL,1.08199,1.08299,100.00,-101.00,-1.010
370,BUY,1.08312,1.08212,100.00,100.00,1.000
371,BUY,1.08420,1.08320,100.00,100.00,1.000
372,BUY,1.08520,1.08420,100.00,100.00,1.000
373,BUY,1.08617,1.08517,100.00,100.00,1.000
374,BUY,1.08717,1.08617,100.00,101.00,1.010
375,BUY,1.08819,1.08719,100.00,-100.00,-1.000
376,SELL,1.08656,1.08756,100.00,-100.00,-1.000
377,BUY,1.08756,1.08656,100.00,-100.00,-1.000
378,BUY,1.08705,1.08605,100.00,-102.00,-1.020
379,SELL,1.08601,1.08701,100.00,-100.00,-1.000
380,SELL,1.08641,1.08741,100.00,100.00,1.000
381,BUY,1.08591,1.08491,100.00,-151.70,-1.517
382,SELL,1.08405,1.08505,100.00,-103.00,-1.030
383,BUY,1.08485,1.08385,100.00,-100.00,-1.000
384,SELL,1.08385,1.08485,100.00,100.00,1.000
385,SELL,1.08284,1.08384,100.00,100.00,1.000
386,SELL,1.08168,1.08268,100.00,-100.00,-1.000
387,BUY,1.08284,1.08184,100.00,-102.00,-1.020
388,SELL,1.08182,1.08282,100.00,101.00,1.010
389,SELL,1.08063,1.08163,100.00,100.00,1.000
390,SELL,1.07963,1.08063,100.00,-101.00,-1.010
391,SELL,1.08023,1.08123,100.00,-100.00,-1.000
392,BUY,1.08126,1.08026,100.00,101.00,1.010
393,BUY,1.08229,1.08129,100.00,100.00,1.000
394,BUY,1.08331,1.08231,100.00,-100.70,-1.007
395,SELL,1.08214,1.08314,100.00,-101.00,-1.010
396,BUY,1.08315,1.08215,100.00,-100.00,-1.000
397,SELL,1.08202,1.08302,100.00,-100.00,-1.000
398,BUY,1.08302,1.08202,100.00,100.00,1.000
399,BUY,1.08402,1.08302,100.00,-100.00,-1.000
400,SELL,1.08302,1.08402,100.00,-100.00,-1.000
401,BUY,1.08402,1.08302,100.00,100.00,1.000
402,BUY,1.08502,1.08402,100.00,-101.00,-1.010
403,SELL,1.08401,1.08501,100.00,100.00,1.000
404,SELL,1.08290,1.08390,100.00,-100.00,-1.000
405,BUY,1.08414,1.08314,100.00,-101.00,-1.010
406,BUY,1.08351,1.08251,100.00,101.00,1.010
407,SELL,1.08438,1.08538,100.00,99.00,0.990
408,SELL,1.08321,1.08421,100.00,100.00,1.000
409,BUY,1.08254,1.08154,100.00,-100.00,-1.000
410,BUY,1.08198,1.08098,100.00,-101.00,-1.010
411,SELL,1.08097,1.08197,100.00,-100.00,-1.000
412,BUY,1.08197,1.08097,100.00,100.00,1.000
413,BUY,1.08297,1.08197,100.00,100.00,1.000
414,BUY,1.08420,1.08320,100.00,104.00,1.040
415,BUY,1.08524,1.08424,100.00,101.00,1.010
416,SELL,1.08542,1.08642,100.00,-102.00,-1.020
417,BUY,1.08658,1.08558,100.00,100.00,1.000
418,BUY,1.08758,1.08658,100.00,102.00,1.020
419,BUY,1.08861,1.08761,100.00,-100.00,-1.000
420,SELL,1.08761,1.08861,100.00,100.00,1.000
421,SELL,1.08660,1.08760,100.00,100.00,1.000
422,SELL,1.08559,1.08659,100.00,-100.00,-1.000
423,BUY,1.08659,1.08559,100.00,-100.00,-1.000
424,SELL,1.08559,1.08659,100.00,102.00,1.020
425,SELL,1.08456,1.08556,100.00,-100.00,-1.000
426,BUY,1.08561,1.08461,100.00,-100.00,-1.000
427,BUY,1.08488,1.08388,100.00,-182.00,-1.820
428,SELL,1.08306,1.08406,100.00,100.00,1.000
429,SELL,1.08195,1.08295,100.00,-103.00,-1.030
430,BUY,1.08306,1.08206,100.00,-100.00,-1.000
431,BUY,1.08325,1.08225,100.00,100.00,1.000
432,BUY,1.08426,1.08326,100.00,-100.00,-1.000
433,SELL,1.08326,1.08426,100.00,-100.00,-1.000
434,SELL,1.08534,1.08634,100.00,-100.00,-1.000
435,BUY,1.08635,1.08535,100.00,-100.00,-1.000
436,SELL,1.08527,1.08627,100.00,100.00,1.000
437,SELL,1.08426,1.08526,100.00,104.00,1.040
438,SELL,1.08347,1.08447,100.00,100.00,1.000
439,SELL,1.07998,1.08098,100.00,-100.00,-1.000
440,BUY,1.08098,1.07998,100.00,-100.00,-1.000
441,SELL,1.07997,1.08097,100.00,-100.00,-1.000
442,BUY,1.08115,1.08015,100.00,-102.10,-1.021
443,BUY,1.08061,1.07961,100.00,101.00,1.010
444,BUY,1.08173,1.08073,100.00,-100.00,-1.000
445,SELL,1.08001,1.08101,100.00,101.00,1.010
446,SELL,1.07884,1.07984,100.00,-100.00,-1.000
447,BUY,1.07984,1.07884,100.00,100.00,1.000
448,BUY,1.08089,1.07989,100.00,100.00,1.000
449,SELL,1.08144,1.08244,100.00,-100.00,-1.000
450,BUY,1.08244,1.08144,100.00,-100.00,-1.000
451,SELL,1.08144,1.08244,100.00,-100.00,-1.000
452,SELL,1.08207,1.08307,100.00,102.00,1.020
453,SELL,1.08105,1.08205,100.00,-101.00,-1.010
454,SELL,1.08205,1.08305,100.00,-100.00,-1.000
455,BUY,1.08305,1.08205,100.00,100.00,1.000
456,BUY,1.08405,1.08305,100.00,101.00,1.010
457,BUY,1.08523,1.08423,100.00,100.00,1.000
458,BUY,1.08630,1.08530,100.00,100.00,1.000
459,BUY,1.08741,1.08641,100.00,-100.00,-1.000
460,SELL,1.08626,1.08726,100.00,-100.00,-1.000
461,BUY,1.08726,1.08626,100.00,-100.00,-1.000
462,BUY,1.08666,1.08566,100.00,100.30,1.003
463,BUY,1.08776,1.08676,100.00,100.00,1.000
464,BUY,1.08876,1.08776,100.00,-100.00,-1.000
465,SELL,1.08776,1.08876,100.00,-100.00,-1.000
466,BUY,1.08876,1.08776,100.00,100.00,1.000
467,BUY,1.08976,1.08876,100.00,-100.00,-1.000
468,SELL,1.08848,1.08948,100.00,118.00,1.180
469,SELL,1.08730,1.08830,100.00,117.00,1.170
470,SELL,1.08279,1.08379,100.00,101.00,1.010
471,SELL,1.08160,1.08260,100.00,-100.00,-1.000
472,BUY,1.08260,1.08160,100.00,-100.00,-1.000
473,SELL,1.08160,1.08260,100.00,100.00,1.000
474,SELL,1.08059,1.08159,100.00,100.00,1.000
475,SELL,1.07958,1.08058,100.00,-100.00,-1.000
476,BUY,1.08065,1.07965,100.00,-100.00,-1.000
477,SELL,1.07962,1.08062,100.00,-101.00,-1.010
478,BUY,1.08063,1.07963,100.00,100.00,1.000
479,BUY,1.08164,1.08064,100.00,-101.00,-1.010
480,SELL,1.08060,1.08160,100.00,100.00,1.000
481,SELL,1.07959,1.08059,100.00,100.00,1.000
482,SELL,1.07858,1.07958,100.00,-100.00,-1.000
483,BUY,1.07974,1.07874,100.00,-100.00,-1.000
484,BUY,1.07863,1.07763,100.00,100.00,1.000
485,SELL,1.07854,1.07954,100.00,99.00,0.990
486,SELL,1.07751,1.07851,100.00,-100.00,-1.000
487,BUY,1.07851,1.07751,100.00,-100.00,-1.000
488,SELL,1.07747,1.07847,100.00,-100.00,-1.000
489,BUY,1.07847,1.07747,100.00,-101.00,-1.010
490,SELL,1.07741,1.07841,94.00,94.00,1.000
491,BUY,1.07700,1.07600,100.00,-100.00,-1.000
492,SELL,1.07557,1.07657,94.00,94.00,1.000
493,SELL,1.07457,1.07557,100.00,100.00,1.000
494,BUY,1.07385,1.07285,100.00,-100.00,-1.000
495,SELL,1.07285,1.07385,100.00,-101.00,-1.010
496,BUY,1.07392,1.07292,93.00,92.35,0.993
497,BUY,1.07502,1.07402,100.00,103.00,1.030
498,BUY,1.07606,1.07506,100.00,-100.00,-1.000
499,SELL,1.07506,1.07606,100.00,101.00,1.010
500,BUY,1.07438,1.07338,100.00,-100.00,-1.000
501,SELL,1.07330,1.07430,100.00,-100.00,-1.000
502,SELL,1.07316,1.07416,93.00,-93.00,-1.000
503,BUY,1.07416,1.07316,85.00,-85.00,-1.000
