id,dir,entry,stop,risk,pl,R
1670,SELL,1.08556,1.08656,100.00,100.00,1.000
1671,BUY,1.08456,1.08356,100.00,100.00,1.000
1672,BUY,1.08514,1.08414,100.00,-111.00,-1.110
1673,BUY,1.08422,1.08322,100.00,102.00,1.020
1674,SELL,1.08524,1.08624,100.00,100.00,1.000
1675,BUY,1.08423,1.08323,100.00,-101.00,-1.010
1676,BUY,1.08325,1.08225,100.00,100.00,1.000
1677,BUY,1.08402,1.08302,100.00,100.00,1.000
1678,SELL,1.08529,1.08629,100.00,-100.00,-1.000
1679,SELL,1.08628,1.08728,100.00,100.00,1.000
1680,SELL,1.08543,1.08643,100.00,100.00,1.000
1681,BUY,1.08443,1.08343,100.00,100.00,1.000
1682,BUY,1.08529,1.08429,100.00,101.00,1.010
1683,SELL,1.08649,1.08749,100.00,101.00,1.010
1684,BUY,1.08548,1.08448,100.00,104.00,1.040
1685,SELL,1.08587,1.08687,100.00,-101.00,-1.010
1686,BUY,1.08588,1.08488,100.00,-100.00,-1.000
1687,SELL,1.08557,1.08657,100.00,100.00,1.000
1688,BUY,1.08446,1.08346,100.00,-101.00,-1.010
1689,BUY,1.08323,1.08223,100.00,-100.00,-1.000
1690,BUY,1.08179,1.08079,100.00,-100.00,-1.000
1691,BUY,1.08055,1.07955,100.00,101.00,1.010
1692,SELL,1.08156,1.08256,100.00,-100.00,-1.000
1693,BUY,1.08161,1.08061,100.00,100.00,1.000
1694,BUY,1.08200,1.08100,100.00,101.00,1.010
1695,BUY,1.08292,1.08192,100.00,-107.00,-1.070
1696,BUY,1.08171,1.08071,100.00,-100.00,-1.000
1697,BUY,1.08072,1.07972,100.00,100.00,1.000
1698,BUY,1.08138,1.08038,100.00,99.30,0.993
1699,BUY,1.08214,1.08114,100.00,-104.00,-1.040
1700,BUY,1.08101,1.08001,100.00,102.00,1.020
1701,SELL,1.08218,1.08318,100.00,-101.00,-1.010
1702,SELL,1.08311,1.08411,100.00,-100.00,-1.000
1703,SELL,1.08414,1.08514,100.00,103.00,1.030
1704,BUY,1.08311,1.08211,100.00,-109.00,-1.090
1705,BUY,1.08205,1.08105,100.00,-100.00,-1.000
1706,BUY,1.08077,1.07977,100.00,100.00,1.000
1707,SELL,1.08177,1.08277,100.00,-104.00,-1.040
1708,SELL,1.08277,1.08377,100.00,100.00,1.000
1709,BUY,1.08177,1.08077,100.00,101.00,1.010
1710,SELL,1.08272,1.08372,100.00,100.00,1.000
1711,BUY,1.08145,1.08045,100.00,-101.00,-1.010
1712,BUY,1.08045,1.07945,100.00,-100.00,-1.000
1713,BUY,1.07950,1.07850,100.00,-105.00,-1.050
1714,BUY,1.07849,1.07749,100.00,100.00,1.000
1715,BUY,1.07901,1.07801,100.00,102.00,1.020
1716,SELL,1.08003,1.08103,100.00,100.00,1.000
1717,BUY,1.07900,1.07800,100.00,100.00,1.000
1718,SELL,1.08029,1.08129,100.00,-108.00,-1.080
1719,SELL,1.08091,1.08191,100.00,101.00,1.010
1720,BUY,1.07990,1.07890,100.00,-101.00,-1.010
1721,BUY,1.07892,1.07792,100.00,99.30,0.993
1722,SELL,1.08033,1.08133,100.00,101.00,1.010
1723,BUY,1.07931,1.07831,100.00,101.00,1.010
1724,SELL,1.08068,1.08168,100.00,-105.00,-1.050
1725,SELL,1.08175,1.08275,100.00,-100.00,-1.000
1726,SELL,1.08318,1.08418,100.00,-138.00,-1.380
1727,SELL,1.08446,1.08546,100.00,-138.00,-1.380
1728,SELL,1.08594,1.08694,100.00,100.00,1.000
1729,BUY,1.08494,1.08394,100.00,103.00,1.030
1730,SELL,1.08597,1.08697,100.00,-102.00,-1.020
1731,SELL,1.08695,1.08795,100.00,-100.00,-1.000
1732,SELL,1.08794,1.08894,100.00,-101.00,-1.010
1733,SELL,1.08896,1.08996,100.00,-102.00,-1.020
1734,SELL,1.08996,1.09096,100.00,101.00,1.010
1735,BUY,1.08877,1.08777,100.00,100.00,1.000
1736,SELL,1.08977,1.09077,100.00,-101.00,-1.010
1737,SELL,1.09084,1.09184,100.00,-100.00,-1.000
1738,SELL,1.09195,1.09295,100.00,102.00,1.020
1739,BUY,1.09093,1.08993,100.00,127.30,1.273
1740,BUY,1.09269,1.09169,100.00,-104.00,-1.040
1741,BUY,1.09178,1.09078,100.00,-101.00,-1.010
1742,BUY,1.09061,1.08961,100.00,101.00,1.010
1743,SELL,1.09162,1.09262,100.00,-100.00,-1.000
1744,SELL,1.09288,1.09388,100.00,-101.00,-1.010
1745,SELL,1.09388,1.09488,100.00,100.00,1.000
1746,BUY,1.09274,1.09174,100.00,100.00,1.000
1747,BUY,1.09333,1.09233,100.00,-100.00,-1.000
1748,BUY,1.09235,1.09135,100.00,-100.00,-1.000
1749,BUY,1.09139,1.09039,100.00,-105.00,-1.050
1750,BUY,1.09019,1.08919,100.00,101.00,1.010
1751,SELL,1.09127,1.09227,100.00,-100.00,-1.000
1752,SELL,1.09225,1.09325,100.00,-100.00,-1.000
1753,SELL,1.09349,1.09449,100.00,-100.00,-1.000
1754,SELL,1.09445,1.09545,100.00,-102.00,-1.020
1755,SELL,1.09545,1.09645,100.00,-100.00,-1.000
1756,SELL,1.09661,1.09761,100.00,103.00,1.030
1757,BUY,1.09558,1.09458,100.00,-100.00,-1.000
1758,BUY,1.09460,1.09360,100.00,106.00,1.060
1759,SELL,1.09566,1.09666,100.00,-101.00,-1.010
1760,SELL,1.09665,1.09765,100.00,101.00,1.010
1761,BUY,1.09564,1.09464,100.00,-104.00,-1.040
1762,SELL,1.09511,1.09611,100.00,103.00,1.030
1763,BUY,1.09408,1.09308,100.00,100.00,1.000
1764,SELL,1.09508,1.09608,100.00,-107.00,-1.070
1765,SELL,1.09612,1.09712,100.00,-103.00,-1.030
1766,SELL,1.09710,1.09810,100.00,-100.00,-1.000
1767,SELL,1.09804,1.09904,100.00,-104.00,-1.040
1768,SELL,1.09907,1.10007,100.00,-106.00,-1.060
1769,BUY,1.09970,1.09870,100.00,-106.00,-1.060
1770,BUY,1.09884,1.09784,100.00,100.00,1.000
1771,SELL,1.09984,1.10084,100.00,101.00,1.010
1772,BUY,1.09883,1.09783,100.00,102.00,1.020
1773,SELL,1.09981,1.10081,100.00,111.00,1.110
1774,BUY,1.09851,1.09751,100.00,-171.00,-1.710
1775,BUY,1.09718,1.09618,100.00,-107.00,-1.070
1776,BUY,1.09612,1.09512,100.00,103.00,1.030
1777,SELL,1.09758,1.09858,100.00,102.00,1.020
1778,BUY,1.09692,1.09592,100.00,-100.00,-1.000
1779,BUY,1.09593,1.09493,100.00,102.00,1.020
1780,SELL,1.09695,1.09795,100.00,-100.00,-1.000
1781,SELL,1.09795,1.09895,100.00,103.00,1.030
1782,BUY,1.09692,1.09592,100.00,-100.00,-1.000
1783,SELL,1.09641,1.09741,100.00,100.00,1.000
1784,BUY,1.09541,1.09441,100.00,100.00,1.000
1785,SELL,1.09641,1.09741,100.00,100.00,1.000
1786,BUY,1.09519,1.09419,100.00,-124.70,-1.247
1787,BUY,1.09520,1.09420,100.00,100.00,1.000
1788,BUY,1.09544,1.09444,100.00,-100.00,-1.000
1789,BUY,1.09445,1.09345,100.00,100.00,1.000
1790,SELL,1.09584,1.09684,100.00,100.00,1.000
1791,BUY,1.09463,1.09363,100.00,-102.00,-1.020
1792,BUY,1.09347,1.09247,100.00,-101.00,-1.010
1793,BUY,1.09231,1.09131,100.00,100.00,1.000
1794,BUY,1.09309,1.09209,100.00,-101.00,-1.010
1795,BUY,1.09210,1.09110,100.00,-100.00,-1.000
1796,BUY,1.09111,1.09011,100.00,100.00,1.000
1797,SELL,1.09218,1.09318,100.00,-100.00,-1.000
1798,SELL,1.09329,1.09429,100.00,100.00,1.000
1799,BUY,1.09224,1.09124,100.00,100.00,1.000
1800,BUY,1.09290,1.09190,100.00,-102.70,-1.027
1801,BUY,1.09169,1.09069,100.00,-100.00,-1.000
1802,BUY,1.09066,1.08966,100.00,100.00,1.000
1803,SELL,1.09185,1.09285,100.00,-102.00,-1.020
1804,SELL,1.09309,1.09409,100.00,100.00,1.000
1805,BUY,1.09180,1.09080,100.00,98.90,0.989
1806,BUY,1.09271,1.09171,100.00,100.00,1.000
1807,SELL,1.09336,1.09436,100.00,-100.00,-1.000
1808,SELL,1.09432,1.09532,100.00,101.00,1.010
1809,BUY,1.09318,1.09218,100.00,-100.00,-1.000
1810,SELL,1.09242,1.09342,100.00,101.00,1.010
1811,BUY,1.09141,1.09041,100.00,-103.00,-1.030
1812,BUY,1.09029,1.08929,100.00,-100.00,-1.000
1813,BUY,1.08930,1.08830,100.00,101.00,1.010
1814,SELL,1.09031,1.09131,100.00,100.00,1.000
1815,SELL,1.08963,1.09063,100.00,100.00,1.000
1816,BUY,1.08863,1.08763,100.00,100.00,1.000
1817,BUY,1.08928,1.08828,100.00,101.00,1.010
1818,SELL,1.09029,1.09129,100.00,-100.00,-1.000
1819,BUY,1.09096,1.08996,100.00,100.30,1.003
1820,SELL,1.09209,1.09309,100.00,101.00,1.010
1821,BUY,1.09108,1.09008,100.00,100.00,1.000
1822,SELL,1.09208,1.09308,100.00,-103.00,-1.030
1823,SELL,1.09306,1.09406,100.00,101.00,1.010
1824,BUY,1.09201,1.09101,100.00,-100.70,-1.007
1825,SELL,1.09158,1.09258,100.00,-101.00,-1.010
1826,BUY,1.09244,1.09144,100.00,100.00,1.000
1827,SELL,1.09374,1.09474,100.00,100.00,1.000
1828,BUY,1.09330,1.09230,100.00,-102.00,-1.020
1829,BUY,1.09233,1.09133,100.00,118.00,1.180
1830,SELL,1.09351,1.09451,100.00,-100.00,-1.000
1831,SELL,1.09462,1.09562,100.00,-103.00,-1.030
1832,SELL,1.09614,1.09714,100.00,100.00,1.000
1833,SELL,1.09558,1.09658,100.00,-101.00,-1.010
1834,SELL,1.09658,1.09758,100.00,-101.00,-1.010
1835,SELL,1.09798,1.09898,100.00,-100.00,-1.000
1836,SELL,1.09910,1.10010,100.00,-101.00,-1.010
1837,SELL,1.10012,1.10112,100.00,-104.00,-1.040
1838,SELL,1.10131,1.10231,100.00,-100.00,-1.000
1839,SELL,1.10226,1.10326,100.00,-130.00,-1.300
1840,SELL,1.10312,1.10412,100.00,110.00,1.100
1841,BUY,1.10058,1.09958,100.00,101.00,1.010
1842,SELL,1.10194,1.10294,100.00,-103.00,-1.030
1843,SELL,1.10292,1.10392,100.00,-100.00,-1.000
1844,SELL,1.10413,1.10513,100.00,100.00,1.000
1845,BUY,1.10311,1.10211,100.00,100.00,1.000
1846,SELL,1.10411,1.10511,100.00,100.00,1.000
1847,BUY,1.10311,1.10211,100.00,100.00,1.000
1848,SELL,1.10425,1.10525,100.00,101.00,1.010
1849,BUY,1.10324,1.10224,100.00,-100.00,-1.000
1850,BUY,1.10191,1.10091,100.00,-103.10,-1.031
1851,SELL,1.10147,1.10247,100.00,101.00,1.010
1852,BUY,1.10099,1.09999,100.00,-100.00,-1.000
1853,BUY,1.10044,1.09944,100.00,-100.00,-1.000
1854,BUY,1.09726,1.09626,100.00,-100.00,-1.000
1855,BUY,1.09631,1.09531,100.00,-101.00,-1.010
1856,BUY,1.09523,1.09423,100.00,101.00,1.010
1857,SELL,1.09624,1.09724,100.00,-101.00,-1.010
1858,SELL,1.09720,1.09820,100.00,-101.00,-1.010
1859,SELL,1.09837,1.09937,100.00,100.00,1.000
1860,BUY,1.09762,1.09662,100.00,-100.00,-1.000
1861,SELL,1.09770,1.09870,100.00,-100.00,-1.000
1862,BUY,1.09810,1.09710,100.00,101.00,1.010
1863,SELL,1.09931,1.10031,100.00,-100.00,-1.000
1864,SELL,1.10026,1.10126,100.00,100.00,1.000
1865,BUY,1.09923,1.09823,100.00,100.00,1.000
1866,SELL,1.10143,1.10243,100.00,-100.00,-1.000
1867,SELL,1.10260,1.10360,100.00,-101.00,-1.010
1868,SELL,1.10356,1.10456,100.00,-100.00,-1.000
1869,SELL,1.10476,1.10576,100.00,100.00,1.000
1870,BUY,1.10376,1.10276,100.00,100.00,1.000
1871,SELL,1.10500,1.10600,100.00,-100.00,-1.000
1872,SELL,1.10592,1.10692,100.00,-104.00,-1.040
1873,SELL,1.10689,1.10789,100.00,-100.00,-1.000
1874,BUY,1.10892,1.10792,100.00,-106.00,-1.060
1875,BUY,1.10860,1.10760,100.00,-100.00,-1.000
1876,BUY,1.10779,1.10679,100.00,100.00,1.000
1877,SELL,1.10886,1.10986,100.00,100.00,1.000
1878,BUY,1.10786,1.10686,100.00,100.00,1.000
1879,SELL,1.10895,1.10995,100.00,-107.00,-1.070
1880,SELL,1.10998,1.11098,100.00,-106.00,-1.060
1881,SELL,1.11112,1.11212,100.00,100.00,1.000
1882,BUY,1.11000,1.10900,100.00,100.00,1.000
1883,SELL,1.11100,1.11200,100.00,-101.00,-1.010
1884,SELL,1.11249,1.11349,100.00,99.00,0.990
1885,BUY,1.11137,1.11037,100.00,100.00,1.000
1886,SELL,1.11237,1.11337,100.00,100.00,1.000
1887,BUY,1.11134,1.11034,100.00,100.00,1.000
1888,BUY,1.11185,1.11085,100.00,100.00,1.000
1889,BUY,1.11255,1.11155,100.00,-101.00,-1.010
1890,BUY,1.11160,1.11060,100.00,-118.00,-1.180
1891,BUY,1.11088,1.10988,100.00,102.00,1.020
1892,SELL,1.11190,1.11290,100.00,101.00,1.010
1893,BUY,1.11089,1.10989,100.00,102.00,1.020
1894,SELL,1.11191,1.11291,100.00,103.00,1.030
1895,BUY,1.11088,1.10988,100.00,101.00,1.010
1896,SELL,1.11189,1.11289,100.00,-102.00,-1.020
1897,BUY,1.11255,1.11155,100.00,108.00,1.080
1898,SELL,1.11363,1.11463,100.00,-100.00,-1.000
1899,SELL,1.11458,1.11558,100.00,-101.00,-1.010
1900,SELL,1.11562,1.11662,100.00,-103.00,-1.030
1901,SELL,1.11660,1.11760,100.00,100.00,1.000
1902,BUY,1.11547,1.11447,100.00,-103.00,-1.030
1903,SELL,1.11490,1.11590,100.00,-113.00,-1.130
1904,SELL,1.11600,1.11700,100.00,101.00,1.010
1905,BUY,1.11490,1.11390,100.00,-120.00,-1.200
1906,BUY,1.11382,1.11282,100.00,-100.00,-1.000
1907,BUY,1.11296,1.11196,100.00,101.00,1.010
1908,BUY,1.11370,1.11270,100.00,102.00,1.020
1909,BUY,1.11429,1.11329,100.00,-101.00,-1.010
1910,SELL,1.11396,1.11496,100.00,101.00,1.010
1911,SELL,1.11355,1.11455,100.00,122.00,1.220
1912,BUY,1.11188,1.11088,100.00,-103.00,-1.030
1913,BUY,1.11090,1.10990,100.00,-100.00,-1.000
1914,BUY,1.10996,1.10896,100.00,102.00,1.020
1915,SELL,1.11098,1.11198,100.00,101.00,1.010
1916,SELL,1.11067,1.11167,100.00,-117.00,-1.170
1917,BUY,1.11141,1.11041,100.00,-105.00,-1.050
1918,SELL,1.11102,1.11202,100.00,-101.00,-1.010
1919,SELL,1.11220,1.11320,100.00,-100.00,-1.000
1920,SELL,1.11308,1.11408,100.00,100.00,1.000
1921,BUY,1.11191,1.11091,100.00,-101.00,-1.010
1922,BUY,1.11094,1.10994,100.00,107.00,1.070
1923,SELL,1.11201,1.11301,100.00,-100.00,-1.000
1924,SELL,1.11391,1.11491,100.00,-106.00,-1.060
1925,BUY,1.11490,1.11390,100.00,101.00,1.010
1926,SELL,1.11591,1.11691,100.00,-100.00,-1.000
1927,SELL,1.11686,1.11786,100.00,100.00,1.000
1928,BUY,1.11570,1.11470,100.00,101.00,1.010
1929,SELL,1.11671,1.11771,100.00,-101.00,-1.010
1930,SELL,1.11767,1.11867,100.00,-101.00,-1.010
1931,SELL,1.11865,1.11965,100.00,101.00,1.010
1932,BUY,1.11764,1.11664,100.00,-100.00,-1.000
1933,SELL,1.11716,1.11816,100.00,-101.00,-1.010
1934,SELL,1.11824,1.11924,100.00,-102.00,-1.020
1935,SELL,1.11946,1.12046,100.00,99.00,0.990
1936,SELL,1.11822,1.11922,100.00,100.00,1.000
1937,BUY,1.11722,1.11622,100.00,-100.00,-1.000
1938,BUY,1.11625,1.11525,100.00,-100.00,-1.000
1939,BUY,1.11515,1.11415,100.00,102.00,1.020
1940,BUY,1.11582,1.11482,100.00,100.00,1.000
1941,SELL,1.11698,1.11798,100.00,100.00,1.000
1942,BUY,1.11616,1.11516,100.00,100.30,1.003
1943,SELL,1.11687,1.11787,100.00,-100.00,-1.000
1944,SELL,1.11781,1.11881,100.00,102.00,1.020
1945,BUY,1.11671,1.11571,100.00,-101.00,-1.010
1946,BUY,1.11564,1.11464,100.00,100.00,1.000
1947,SELL,1.11688,1.11788,100.00,-105.00,-1.050
1948,SELL,1.11789,1.11889,100.00,-102.00,-1.020
1949,SELL,1.11903,1.12003,100.00,99.00,0.990
1950,BUY,1.11755,1.11655,100.00,-100.00,-1.000
1951,BUY,1.11659,1.11559,100.00,-102.00,-1.020
1952,BUY,1.11562,1.11462,100.00,-101.00,-1.010
1953,BUY,1.11465,1.11365,100.00,-102.00,-1.020
1954,BUY,1.11368,1.11268,100.00,100.00,1.000
1955,SELL,1.11488,1.11588,100.00,-103.00,-1.030
1956,SELL,1.11587,1.11687,100.00,101.00,1.010
1957,BUY,1.11459,1.11359,100.00,-109.00,-1.090
1958,BUY,1.11350,1.11250,100.00,-101.00,-1.010
1959,BUY,1.11253,1.11153,100.00,-101.00,-1.010
1960,BUY,1.11141,1.11041,100.00,101.00,1.010
1961,SELL,1.11242,1.11342,100.00,-102.00,-1.020
1962,SELL,1.11337,1.11437,100.00,100.00,1.000
1963,BUY,1.11237,1.11137,100.00,-100.00,-1.000
1964,BUY,1.11135,1.11035,100.00,97.90,0.979
1965,BUY,1.11340,1.11240,100.00,-104.00,-1.040
1966,BUY,1.11242,1.11142,100.00,-103.00,-1.030
1967,BUY,1.11143,1.11043,100.00,-100.00,-1.000
1968,BUY,1.11002,1.10902,100.00,-102.00,-1.020
1969,BUY,1.10904,1.10804,100.00,-101.00,-1.010
1970,BUY,1.10807,1.10707,100.00,100.00,1.000
1971,SELL,1.10934,1.11034,100.00,107.00,1.070
1972,BUY,1.10827,1.10727,100.00,-101.00,-1.010
1973,BUY,1.10731,1.10631,100.00,100.00,1.000
1974,SELL,1.10831,1.10931,100.00,100.00,1.000
1975,BUY,1.10726,1.10626,100.00,-102.00,-1.020
1976,BUY,1.10604,1.10504,100.00,100.00,1.000
1977,SELL,1.10716,1.10816,100.00,-102.00,-1.020
1978,SELL,1.10841,1.10941,100.00,99.00,0.990
1979,BUY,1.10726,1.10626,100.00,104.00,1.040
1980,SELL,1.10830,1.10930,100.00,-100.00,-1.000
1981,SELL,1.10924,1.11024,100.00,101.00,1.010
1982,BUY,1.10806,1.10706,100.00,-102.00,-1.020
1983,BUY,1.10708,1.10608,100.00,-107.00,-1.070
1984,BUY,1.10606,1.10506,100.00,100.00,1.000
1985,SELL,1.10712,1.10812,100.00,102.00,1.020
1986,BUY,1.10610,1.10510,100.00,101.00,1.010
1987,SELL,1.10711,1.10811,100.00,103.00,1.030
1988,BUY,1.10608,1.10508,100.00,-100.00,-1.000
1989,BUY,1.10512,1.10412,100.00,99.30,0.993
1990,SELL,1.10636,1.10736,100.00,-101.00,-1.010
1991,SELL,1.10733,1.10833,100.00,100.00,1.000
1992,BUY,1.10633,1.10533,100.00,-101.70,-1.017
1993,BUY,1.10520,1.10420,100.00,100.00,1.000
1994,BUY,1.10587,1.10487,100.00,-101.00,-1.010
1995,BUY,1.10488,1.10388,100.00,-100.00,-1.000
1996,BUY,1.10393,1.10293,100.00,102.00,1.020
1997,SELL,1.10503,1.10603,100.00,-100.00,-1.000
1998,SELL,1.10599,1.10699,100.00,-106.00,-1.060
1999,SELL,1.10702,1.10802,100.00,120.00,1.200
2000,BUY,1.10625,1.10525,100.00,-107.00,-1.070
2001,BUY,1.10526,1.10426,100.00,-100.00,-1.000
2002,BUY,1.10430,1.10330,100.00,100.00,1.000
2003,SELL,1.10530,1.10630,100.00,106.00,1.060
2004,BUY,1.10424,1.10324,100.00,-103.00,-1.030
2005,BUY,1.10314,1.10214,100.00,100.00,1.000
2006,BUY,1.10482,1.10382,100.00,-102.00,-1.020
2007,BUY,1.10463,1.10363,100.00,-100.00,-1.000
2008,SELL,1.10421,1.10521,100.00,-102.00,-1.020
2009,SELL,1.10525,1.10625,100.00,-100.00,-1.000
2010,SELL,1.10626,1.10726,100.00,101.00,1.010
2011,BUY,1.10514,1.10414,100.00,-101.00,-1.010
2012,BUY,1.10417,1.10317,100.00,103.00,1.030
2013,SELL,1.10520,1.10620,100.00,-143.00,-1.430
2014,SELL,1.10622,1.10722,100.00,-143.00,-1.430
2015,SELL,1.10827,1.10927,100.00,107.00,1.070
2016,BUY,1.10720,1.10620,100.00,101.00,1.010
2017,SELL,1.10821,1.10921,100.00,-100.00,-1.000
2018,SELL,1.10917,1.11017,100.00,102.00,1.020
2019,BUY,1.10815,1.10715,100.00,-100.00,-1.000
2020,BUY,1.10721,1.10621,100.00,100.00,1.000
2021,BUY,1.10783,1.10683,100.00,98.90,0.989
2022,SELL,1.10884,1.10984,100.00,-104.00,-1.040
2023,SELL,1.10984,1.11084,100.00,-100.00,-1.000
2024,SELL,1.11080,1.11180,100.00,100.00,1.000
2025,SELL,1.11000,1.11100,100.00,-104.00,-1.040
2026,SELL,1.11072,1.11172,100.00,-108.00,-1.080
2027,SELL,1.11176,1.11276,100.00,100.00,1.000
2028,BUY,1.11076,1.10976,100.00,-102.00,-1.020
2029,BUY,1.10979,1.10879,100.00,-101.00,-1.010
2030,BUY,1.10884,1.10784,100.00,101.00,1.010
2031,SELL,1.10985,1.11085,100.00,-101.00,-1.010
2032,SELL,1.11081,1.11181,100.00,108.00,1.080
2033,BUY,1.10973,1.10873,100.00,-102.00,-1.020
2034,BUY,1.10859,1.10759,100.00,102.00,1.020
2035,SELL,1.10961,1.11061,100.00,100.00,1.000
2036,BUY,1.10861,1.10761,100.00,102.00,1.020
2037,SELL,1.10993,1.11093,100.00,-103.00,-1.030
2038,SELL,1.11100,1.11200,100.00,-101.00,-1.010
2039,BUY,1.11161,1.11061,100.00,-101.00,-1.010
2040,BUY,1.11058,1.10958,100.00,-119.00,-1.190
2041,BUY,1.10971,1.10871,100.00,-122.00,-1.220
2042,SELL,1.11437,1.11537,100.00,100.00,1.000
2043,SELL,1.11399,1.11499,100.00,103.00,1.030
2044,BUY,1.11296,1.11196,100.00,-102.00,-1.020
2045,BUY,1.11195,1.11095,100.00,-100.00,-1.000
2046,BUY,1.11100,1.11000,100.00,-104.00,-1.040
2047,BUY,1.11001,1.10901,100.00,-102.00,-1.020
2048,BUY,1.10905,1.10805,100.00,-100.00,-1.000
2049,BUY,1.10808,1.10708,100.00,-102.00,-1.020
2050,BUY,1.10711,1.10611,100.00,105.00,1.050
2051,SELL,1.10816,1.10916,100.00,-100.00,-1.000
2052,BUY,1.10876,1.10776,100.00,100.00,1.000
2053,SELL,1.10976,1.11076,100.00,-101.00,-1.010
2054,SELL,1.11073,1.11173,100.00,-108.00,-1.080
2055,SELL,1.11162,1.11262,100.00,-110.00,-1.100
2056,SELL,1.11109,1.11209,100.00,102.00,1.020
2057,BUY,1.10994,1.10894,100.00,-104.00,-1.040
2058,BUY,1.10854,1.10754,100.00,102.00,1.020
2059,SELL,1.10953,1.11053,100.00,-102.00,-1.020
2060,SELL,1.11050,1.11150,100.00,102.00,1.020
2061,BUY,1.10948,1.10848,100.00,-103.00,-1.030
2062,BUY,1.10849,1.10749,100.00,-100.00,-1.000
2063,BUY,1.10729,1.10629,100.00,103.00,1.030
2064,SELL,1.10832,1.10932,100.00,100.00,1.000
2065,BUY,1.10677,1.10577,100.00,-100.00,-1.000
2066,BUY,1.10581,1.10481,100.00,-103.00,-1.030
2067,BUY,1.10478,1.10378,100.00,100.00,1.000
2068,SELL,1.10578,1.10678,100.00,100.00,1.000
2069,BUY,1.10383,1.10283,100.00,100.00,1.000
2070,SELL,1.10483,1.10583,100.00,100.00,1.000
2071,BUY,1.10383,1.10283,100.00,103.00,1.030
2072,SELL,1.10486,1.10586,100.00,100.00,1.000
2073,BUY,1.10344,1.10244,100.00,103.30,1.033
2074,SELL,1.10475,1.10575,100.00,100.00,1.000
2075,BUY,1.10375,1.10275,100.00,-100.00,-1.000
2076,BUY,1.10274,1.10174,100.00,-100.00,-1.000
2077,SELL,1.10215,1.10315,100.00,-106.00,-1.060
2078,SELL,1.10315,1.10415,100.00,-100.00,-1.000
2079,SELL,1.10411,1.10511,100.00,-100.00,-1.000
2080,BUY,1.10436,1.10336,100.00,101.00,1.010
2081,BUY,1.10497,1.10397,100.00,-101.00,-1.010
2082,BUY,1.10401,1.10301,100.00,-116.00,-1.160
2083,BUY,1.10331,1.10231,100.00,-113.00,-1.130
2084,BUY,1.10286,1.10186,100.00,-107.00,-1.070
2085,BUY,1.10182,1.10082,100.00,-100.00,-1.000
2086,BUY,1.10087,1.09987,100.00,100.00,1.000
2087,SELL,1.10187,1.10287,100.00,101.00,1.010
2088,BUY,1.10086,1.09986,100.00,100.00,1.000
2089,SELL,1.10191,1.10291,100.00,98.00,0.980
2090,BUY,1.10189,1.10089,100.00,-103.00,-1.030
2091,BUY,1.10092,1.09992,100.00,100.00,1.000
2092,SELL,1.10197,1.10297,100.00,-100.00,-1.000
2093,SELL,1.10294,1.10394,100.00,-102.00,-1.020
2094,SELL,1.10392,1.10492,100.00,107.00,1.070
2095,BUY,1.10285,1.10185,100.00,106.00,1.060
2096,SELL,1.10391,1.10491,100.00,-100.00,-1.000
2097,SELL,1.10503,1.10603,100.00,-102.00,-1.020
2098,SELL,1.10601,1.10701,100.00,-102.00,-1.020
2099,SELL,1.10698,1.10798,100.00,-125.00,-1.250
2100,SELL,1.10750,1.10850,100.00,-100.00,-1.000
2101,BUY,1.10822,1.10722,100.00,100.00,1.000
2102,SELL,1.10922,1.11022,100.00,100.00,1.000
2103,SELL,1.10851,1.10951,100.00,-100.00,-1.000
2104,SELL,1.10967,1.11067,100.00,104.00,1.040
2105,BUY,1.10863,1.10763,100.00,-100.00,-1.000
2106,SELL,1.10789,1.10889,100.00,-100.00,-1.000
2107,SELL,1.10929,1.11029,100.00,-103.00,-1.030
2108,SELL,1.11027,1.11127,100.00,-100.00,-1.000
2109,SELL,1.11149,1.11249,100.00,-102.00,-1.020
2110,SELL,1.11256,1.11356,100.00,-101.00,-1.010
2111,SELL,1.11373,1.11473,100.00,102.00,1.020
2112,BUY,1.11271,1.11171,100.00,-100.00,-1.000
2113,BUY,1.11175,1.11075,100.00,101.00,1.010
2114,BUY,1.11252,1.11152,100.00,102.30,1.023
2115,SELL,1.11355,1.11455,100.00,-100.00,-1.000
2116,SELL,1.11449,1.11549,100.00,100.00,1.000
2117,BUY,1.11328,1.11228,100.00,103.00,1.030
2118,SELL,1.11431,1.11531,100.00,107.00,1.070
2119,BUY,1.11227,1.11127,100.00,-104.00,-1.040
2120,BUY,1.11129,1.11029,100.00,102.00,1.020
2121,SELL,1.11231,1.11331,100.00,100.00,1.000
2122,BUY,1.11111,1.11011,100.00,102.00,1.020
2123,SELL,1.11258,1.11358,100.00,100.00,1.000
2124,SELL,1.11227,1.11327,100.00,-100.00,-1.000
2125,SELL,1.11327,1.11427,100.00,100.00,1.000
2126,BUY,1.11227,1.11127,100.00,100.00,1.000
2127,SELL,1.11327,1.11427,100.00,104.00,1.040
2128,BUY,1.11200,1.11100,100.00,-100.00,-1.000
2129,BUY,1.11105,1.11005,100.00,100.00,1.000
2130,BUY,1.11154,1.11054,100.00,100.00,1.000
2131,BUY,1.11236,1.11136,100.00,173.00,1.730
2132,SELL,1.11462,1.11562,100.00,-173.00,-1.730
2133,SELL,1.11572,1.11672,100.00,-103.00,-1.030
2134,SELL,1.11634,1.11734,100.00,-102.00,-1.020
